id,orderNumber,customerId,orderDate,requestedDeliveryDate,salesOrg,distributionChannel,division,totalNetAmount,totalTaxAmount,totalGrossAmount,currency,status,paymentTerms
7f4d6652-bf48-4104-bb6d-4d1ee387312e,SO-1436,b6f61001-49ed-409a-9c79-e374b3679ec5,2024-05-19,2024-06-08,3000,20,01,3549.37,638.89,4188.26,USD,COMPLETED,NET15
afb9700d-face-489f-8047-3c17fa51bbea,SO-1437,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,2025-06-03,2025-07-03,2000,10,02,70362.74,12665.29,83028.03,USD,COMPLETED,NET60
44bdba9d-5f33-459f-ab9e-709832d7f665,SO-1438,b3c1c861-53a8-42d1-9896-d9f56201110a,2024-05-20,2024-06-07,1000,30,02,16602.15,2988.39,19590.54,USD,COMPLETED,NET45
3faa2ffb-19cc-4d4f-bfc1-29160c32f9c1,SO-1439,05c0deef-1297-41f8-ac63-42ba27e45f34,2025-02-19,2025-04-12,1000,10,00,28360.68,5104.92,33465.6,USD,COMPLETED,NET30
f36896ac-30e8-4a91-85e8-f43277f52f00,SO-1440,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2024-12-29,2025-02-23,2000,30,02,78356.99,14104.26,92461.25,USD,COMPLETED,NET45
7d27cf98-bb5c-4603-91c9-a89fc818065e,SO-1441,e5461c8e-8b40-4930-97b6-80d51ddf608a,2024-02-01,2024-02-13,2000,20,00,67987.17,12237.69,80224.86,USD,OPEN,NET45
ef814927-d9df-4b00-985a-38ceb6fe49ac,SO-1442,37a7a6be-5b9e-4038-bb16-75500ce74640,2025-03-01,2025-03-30,2000,30,01,30020.64,5403.72,35424.36,USD,OPEN,NET30
f6ffd03e-83ab-436a-80d4-9316da21da86,SO-1443,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2025-06-05,2025-06-17,2000,30,02,30958.76,5572.58,36531.34,USD,COMPLETED,NET60
f2ab3685-d88d-441e-820f-648dc74208fa,SO-1444,22fab182-e8d2-44e3-8bec-19570919be08,2024-05-18,2024-06-15,2000,30,01,6681.06,1202.59,7883.65,USD,COMPLETED,NET30
09f97880-9206-498c-bdf9-866ec1813423,SO-1445,9d09cc50-8796-4946-9dc8-41b88058adf4,2024-07-25,2024-09-14,2000,10,00,68660.8,12358.94,81019.74,USD,COMPLETED,NET15
8ef746c6-5d64-4968-9545-2e1b95a47a9f,SO-1446,b6f61001-49ed-409a-9c79-e374b3679ec5,2025-01-25,2025-02-18,1000,30,02,28452.09,5121.38,33573.47,USD,COMPLETED,NET15
7eb06d6f-6329-467f-b59d-d0124e545324,SO-1447,05c0deef-1297-41f8-ac63-42ba27e45f34,2024-03-27,2024-05-25,3000,20,02,22473.29,4045.19,26518.48,USD,OPEN,NET30
5dd7b194-8cc9-4ab1-a77f-9d9cae6c86c3,SO-1448,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-06-21,2024-08-14,3000,30,02,26584.01,4785.12,31369.13,USD,COMPLETED,NET15
397cc54a-cd57-4e71-8532-143c541541c7,SO-1449,633597bf-68fd-43b0-95be-34f67677293d,2025-05-24,2025-06-29,1000,20,01,8795.77,1583.24,10379.01,USD,OPEN,NET60
3e9d50ca-8d29-45e1-b811-83a02614b23c,SO-1450,0e138a14-6b59-4a00-86e1-3e46e03fde11,2024-07-19,2024-09-12,3000,10,00,24434.95,4398.29,28833.24,USD,CANCELLED,NET30
40ddc077-9e74-44bc-8676-eaf82f362487,SO-1451,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2025-01-18,2025-02-25,1000,20,02,37677.69,6781.98,44459.67,USD,COMPLETED,NET45
2c0e459b-e1bc-44da-a9ad-b7a24f97cfb0,SO-1452,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2025-05-31,2025-07-24,1000,10,02,30034.55,5406.22,35440.77,USD,COMPLETED,NET30
9b9864e6-3bda-44c1-97e4-920988294ba8,SO-1453,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-04-18,2024-06-06,2000,20,02,14181.16,2552.61,16733.77,USD,CANCELLED,NET15
c4a52b5e-9975-4c47-bb62-69882c00383e,SO-1454,e09bfc4d-3954-4bdc-a105-924219deb967,2024-12-28,2025-01-26,2000,20,00,65922.31,11866.02,77788.33,USD,COMPLETED,NET30
825a9818-bd47-4b89-a008-cc9ee30798ab,SO-1455,633597bf-68fd-43b0-95be-34f67677293d,2024-01-23,2024-03-23,2000,10,01,64150.71,11547.13,75697.84,USD,OPEN,NET60
069c79c8-c69e-4725-a6c6-3c0aa106dd66,SO-1456,743a3525-a4e5-42cd-98b8-4f8012132acf,2025-06-15,2025-07-29,1000,10,00,8726.1,1570.7,10296.8,USD,DRAFT,NET15
96968223-3fd9-4b6f-92be-14d3c27ae317,SO-1457,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2025-05-25,2025-06-27,1000,30,01,35745.26,6434.15,42179.41,USD,CANCELLED,NET15
ca933e57-f894-4c66-aa00-b84307a9a21b,SO-1458,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2025-02-23,2025-03-14,1000,10,02,45756.75,8236.22,53992.97,USD,COMPLETED,NET45
fa271a83-5c34-451f-80d0-991835570cc4,SO-1459,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-09-09,2024-10-12,3000,30,01,19794.8,3563.06,23357.86,USD,DRAFT,NET30
8df20eb3-b43a-461b-885e-b14c3b521180,SO-1460,659b31f4-9d77-4534-aa3b-0561706bbe9a,2024-03-23,2024-05-05,1000,30,02,73805.21,13284.94,87090.15,USD,OPEN,NET30
9660610b-7cc0-45bb-9e04-d8c5803e7790,SO-1461,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2024-03-17,2024-04-09,2000,30,02,73804.51,13284.81,87089.32,USD,IN_DELIVERY,NET45
09d62e9c-e1f9-4de2-9c63-8fa622d52f9a,SO-1462,1d8d86e6-c047-4a9f-a2ee-960ab148be19,2024-10-18,2024-11-18,3000,20,02,63198.89,11375.8,74574.69,USD,OPEN,NET30
fd7388ee-f048-45e0-848c-21b21e2ba9e7,SO-1463,42580fca-0e8a-4b72-8342-b7c741190aa7,2025-03-16,2025-03-27,1000,10,02,51922.3,9346.01,61268.31,USD,IN_DELIVERY,NET15
16ccf082-4f79-4aea-b770-ffd7c4c8d324,SO-1464,e5461c8e-8b40-4930-97b6-80d51ddf608a,2024-03-12,2024-04-25,1000,10,00,40039.57,7207.12,47246.69,USD,COMPLETED,NET45
f84fadb9-a145-4154-82f2-38be62cf006f,SO-1465,fef071a5-d184-4992-95c6-15731a308120,2025-06-25,2025-08-12,3000,20,00,27675.44,4981.58,32657.02,USD,COMPLETED,NET60
c905a354-f15f-46e0-9c26-56e3be0c7b27,SO-1466,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2025-02-02,2025-03-10,3000,20,01,47333.86,8520.09,55853.95,USD,COMPLETED,NET60
e0fed550-d058-4e5f-9ef0-492919d1315a,SO-1467,3c5ae9b9-1a54-4457-a999-b70388f62882,2025-01-09,2025-02-24,1000,10,01,12387.21,2229.7,14616.91,USD,COMPLETED,NET30
6a546f6e-fbd6-4559-af69-b0eac9f67dea,SO-1468,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,2024-07-06,2024-09-02,3000,20,01,49576.54,8923.78,58500.32,USD,CANCELLED,NET60
512b93f7-ef3b-4204-ae3d-ad795fdadacb,SO-1469,42580fca-0e8a-4b72-8342-b7c741190aa7,2025-06-20,2025-07-27,3000,10,01,24123.99,4342.32,28466.31,USD,IN_DELIVERY,NET15
3f843698-3428-4445-84f0-4487064c1264,SO-1470,b6f61001-49ed-409a-9c79-e374b3679ec5,2024-06-26,2024-08-18,1000,30,00,45982.91,8276.92,54259.83,USD,OPEN,NET15
299a954d-5725-467d-9d48-485efcf90814,SO-1471,3b06f677-2b64-4548-85d8-17ce13f3e030,2024-09-16,2024-10-14,3000,20,00,79353.07,14283.55,93636.62,USD,COMPLETED,NET45
520b77ff-6549-43b2-b687-debdce5df902,SO-1472,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-03-08,2024-03-29,3000,20,01,78475.55,14125.6,92601.15,USD,DRAFT,NET30
0c4e5808-e288-4d34-b771-f984e7451c57,SO-1473,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2025-03-28,2025-04-18,1000,20,02,39026.8,7024.82,46051.62,USD,OPEN,NET45
17ddedc7-1b28-43ec-bcdb-ca2fae362cce,SO-1474,e09bfc4d-3954-4bdc-a105-924219deb967,2024-03-22,2024-04-30,1000,30,00,75302.66,13554.48,88857.14,USD,CANCELLED,NET30
e0378964-0d33-4986-81ce-157c8ad5769b,SO-1475,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2024-05-09,2024-06-10,3000,30,01,24397.56,4391.56,28789.12,USD,IN_DELIVERY,NET60
773831c4-27aa-41a8-a863-d6c684ca5084,SO-1476,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2024-03-25,2024-04-11,2000,30,02,46406.29,8353.13,54759.42,USD,IN_DELIVERY,NET60
75e367aa-80c0-4388-85c5-344c2286c979,SO-1477,02ee2de6-b631-42ad-9200-bd5f10022153,2024-10-25,2024-11-20,2000,10,02,22546.65,4058.4,26605.05,USD,IN_DELIVERY,NET60
bb8259d4-d3ff-4993-8e3d-3be2ada1f80a,SO-1478,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2025-04-30,2025-05-07,1000,10,01,22840.65,4111.32,26951.97,USD,CANCELLED,NET60
6f446e1d-e58b-4947-8af8-2e3726d3bfac,SO-1479,92108758-0155-4f43-8061-3c77e859bec3,2024-11-21,2025-01-15,2000,30,02,9386.26,1689.53,11075.79,USD,COMPLETED,NET30
b1bc5d8b-bac5-4561-a0f5-20ace7127708,SO-1480,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-04-27,2024-06-19,3000,20,00,23397.22,4211.5,27608.72,USD,IN_DELIVERY,NET15
b943c5e9-47c8-452f-bc02-ef829e85e87b,SO-1481,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2025-03-29,2025-04-11,2000,20,01,27651.35,4977.24,32628.59,USD,OPEN,NET15
34394120-3095-46cc-85de-2f6f9de932ea,SO-1482,2729166e-1eb7-4add-9ca9-20ec9f283c47,2025-01-13,2025-03-04,3000,30,00,13009.38,2341.69,15351.07,USD,OPEN,NET60
8ce22d53-ca55-4b8d-be41-57589ac84d4e,SO-1483,96bfd297-d290-4d5d-8310-e56a6cf7f1a4,2024-08-11,2024-09-29,3000,20,02,79695.38,14345.17,94040.55,USD,COMPLETED,NET30
c53343ac-c8c3-4f85-a096-3efa8a1081b2,SO-1484,c6e2c133-b425-4ab1-918b-65f29e2cd965,2024-09-23,2024-10-19,2000,30,01,24490.3,4408.25,28898.55,USD,COMPLETED,NET60
4ac05b0b-34b6-4b2a-8dc0-b7620973dbad,SO-1485,2729166e-1eb7-4add-9ca9-20ec9f283c47,2025-03-06,2025-03-22,2000,20,02,70629.4,12713.29,83342.69,USD,COMPLETED,NET60
02feb3f0-be6e-49c2-a6ed-6ad48fe9c03c,SO-1486,1d8d86e6-c047-4a9f-a2ee-960ab148be19,2024-11-01,2024-11-09,3000,30,00,46802.78,8424.5,55227.28,USD,COMPLETED,NET30
f05c03ea-cf68-4ae1-af10-f6a67347e85b,SO-1487,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-05-13,2024-05-28,2000,30,00,17009.54,3061.72,20071.26,USD,COMPLETED,NET15
d602066d-14ed-4eeb-a03b-78418b85d4bd,SO-1488,1d8d86e6-c047-4a9f-a2ee-960ab148be19,2024-07-08,2024-08-17,1000,10,00,19735.59,3552.41,23288,USD,CANCELLED,NET30
f3207e46-f7a3-477f-a3d3-4344a80b6d66,SO-1489,83c5b079-d633-414a-b375-2d508f3089ac,2025-02-26,2025-04-09,2000,10,01,54571.71,9822.91,64394.62,USD,COMPLETED,NET60
7bdd5bdc-607c-449f-9dbb-fb60f16fdea4,SO-1490,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-01-21,2024-02-25,1000,30,02,65504.67,11790.84,77295.51,USD,COMPLETED,NET30
eabbde4e-cd06-4a82-abc7-db52cfe92b46,SO-1491,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2025-01-26,2025-03-23,1000,10,02,41366.21,7445.92,48812.13,USD,COMPLETED,NET15
f39fb0b1-146a-440f-afee-147343120cc0,SO-1492,2729166e-1eb7-4add-9ca9-20ec9f283c47,2025-02-18,2025-04-17,2000,30,01,73812.55,13286.26,87098.81,USD,IN_DELIVERY,NET60
863c1f02-e64a-4b45-b994-ed13dacaf5fb,SO-1493,caf3f907-45cd-46ed-b913-b2e0a69d130d,2024-04-14,2024-05-21,2000,10,00,48715.65,8768.82,57484.47,USD,OPEN,NET45
b3a92ec3-bad6-47ed-852d-7da9ce5916c0,SO-1494,fef071a5-d184-4992-95c6-15731a308120,2025-01-25,2025-02-11,2000,20,01,6759.24,1216.66,7975.9,USD,COMPLETED,NET60
48b7925b-095c-427e-bf64-0c06a6b55bda,SO-1495,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-09-17,2024-11-08,1000,30,00,24658.95,4438.61,29097.56,USD,IN_DELIVERY,NET15
372384e2-8f39-46c6-9ed9-4e7fd7ce3214,SO-1496,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2024-11-30,2025-01-12,1000,30,02,63885.63,11499.41,75385.04,USD,IN_DELIVERY,NET60
916adce1-5d20-4a57-8e18-a0768a865e17,SO-1497,743a3525-a4e5-42cd-98b8-4f8012132acf,2024-02-22,2024-04-04,1000,30,02,5486.12,987.5,6473.62,USD,CANCELLED,NET15
57198318-8aa4-4f0d-9425-98cc6fde24e9,SO-1498,fef071a5-d184-4992-95c6-15731a308120,2024-06-17,2024-07-07,2000,20,02,45706.36,8227.14,53933.5,USD,OPEN,NET60
1773d705-f2b2-4ef2-bd35-0df3c6d97a6c,SO-1499,83c5b079-d633-414a-b375-2d508f3089ac,2025-05-30,2025-07-14,3000,10,02,53720.23,9669.64,63389.87,USD,COMPLETED,NET60
bd253610-cc4b-42e9-968a-9e2e88946a5d,SO-1500,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2024-05-05,2024-05-26,1000,20,01,40583.98,7305.12,47889.1,USD,COMPLETED,NET60
6f79ce28-8a95-4867-90ad-3f4a6138e559,SO-1501,8c602997-9b9f-4dcb-b137-a3cb262691ec,2024-08-26,2024-10-23,2000,20,00,69279.72,12470.35,81750.07,USD,COMPLETED,NET15
d7be7ffe-b193-422b-a421-8af20d1c659e,SO-1502,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2025-05-05,2025-06-28,1000,20,00,29345.38,5282.17,34627.55,USD,IN_DELIVERY,NET60
1e38e0ef-3598-43b8-893d-e2d785ba8d31,SO-1503,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2025-02-07,2025-03-17,1000,20,00,49004.61,8820.83,57825.44,USD,CANCELLED,NET60
cb845a68-756e-4db6-960f-60d38431e38b,SO-1504,0e138a14-6b59-4a00-86e1-3e46e03fde11,2025-02-26,2025-03-14,3000,30,01,48541.99,8737.56,57279.55,USD,OPEN,NET30
91885175-2463-49f4-83cf-426113ed5f0e,SO-1505,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-12-15,2025-02-03,3000,20,02,53007.51,9541.35,62548.86,USD,IN_DELIVERY,NET15
9440f8a1-90d6-4f2d-bbb5-7734a1eea21e,SO-1506,0e77fe3f-01f2-45fc-93b5-05ae03af0f55,2025-05-07,2025-07-06,1000,20,00,7214.51,1298.61,8513.12,USD,CANCELLED,NET30
8c53997d-b4fe-4725-a66a-5448f29438a7,SO-1507,0e77fe3f-01f2-45fc-93b5-05ae03af0f55,2024-07-04,2024-07-19,1000,20,02,3185.66,573.42,3759.08,USD,IN_DELIVERY,NET30
0e3824f5-0571-443c-8236-c910005bc3ba,SO-1508,e5461c8e-8b40-4930-97b6-80d51ddf608a,2024-10-15,2024-11-26,3000,30,01,4185.5,753.39,4938.89,USD,COMPLETED,NET45
457e7ff6-fa16-4fae-9b57-5871d7877d6b,SO-1509,caf3f907-45cd-46ed-b913-b2e0a69d130d,2024-06-05,2024-07-09,1000,10,01,19143.11,3445.76,22588.87,USD,COMPLETED,NET45
accc2ee2-3ef0-4c14-992b-f18992cb813f,SO-1510,0e138a14-6b59-4a00-86e1-3e46e03fde11,2025-05-06,2025-05-27,1000,30,00,1206.61,217.19,1423.8,USD,COMPLETED,NET30
5e73b930-4cc3-487b-91dc-cf9e2e7624b7,SO-1511,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2025-04-27,2025-06-06,1000,30,01,55476.19,9985.71,65461.9,USD,COMPLETED,NET15
2a7f696d-dee0-435d-a829-3a0cb47c7c4d,SO-1512,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2024-11-19,2024-12-23,2000,30,01,78341.22,14101.42,92442.64,USD,COMPLETED,NET60
42777527-6776-46eb-b2cc-5485aa90eb74,SO-1513,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,2025-01-09,2025-02-02,1000,20,02,20808.68,3745.56,24554.24,USD,IN_DELIVERY,NET45
eaea1096-d870-4d6b-9d30-7614551afb1f,SO-1514,71910904-e940-496b-8d38-f72d0ae26636,2024-07-28,2024-09-09,3000,30,02,34923.31,6286.2,41209.51,USD,COMPLETED,NET60
f7bd5d1a-a298-4871-8fa3-8666a80b187d,SO-1515,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2025-03-01,2025-04-14,2000,20,01,54112.8,9740.3,63853.1,USD,COMPLETED,NET30
eeba4f0f-381f-4df6-b3a6-1ff9423bb5a4,SO-1516,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,2025-02-28,2025-04-01,3000,20,02,61778.42,11120.12,72898.54,USD,DRAFT,NET45
9c2787c4-d6b9-48fa-8838-0c6a38386493,SO-1517,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,2025-06-14,2025-07-31,1000,20,02,73431.42,13217.66,86649.08,USD,IN_DELIVERY,NET45
cfd249b2-c41f-439f-ae73-66ff29f2beda,SO-1518,05c0deef-1297-41f8-ac63-42ba27e45f34,2024-03-28,2024-05-23,3000,30,00,25368.77,4566.38,29935.15,USD,OPEN,NET30
7b26b73d-0c4f-4145-b037-72af6e040282,SO-1519,e09bfc4d-3954-4bdc-a105-924219deb967,2024-10-20,2024-11-14,3000,30,01,34658.84,6238.59,40897.43,USD,OPEN,NET30
108034c9-660e-4371-874d-6fc2069a2743,SO-1520,0e138a14-6b59-4a00-86e1-3e46e03fde11,2025-06-04,2025-06-14,3000,30,02,7477.43,1345.94,8823.37,USD,COMPLETED,NET30
1031b9cd-9e41-408b-bdb0-ca0913a5fc10,SO-1521,0e138a14-6b59-4a00-86e1-3e46e03fde11,2024-05-06,2024-06-29,3000,10,01,65828.27,11849.09,77677.36,USD,IN_DELIVERY,NET30
69fb0e29-7c87-4660-9898-e99e730e0e0f,SO-1522,22fab182-e8d2-44e3-8bec-19570919be08,2024-10-28,2024-11-24,1000,20,00,37949.41,6830.89,44780.3,USD,OPEN,NET30
2c7c618f-65f1-4770-bac2-505d2a97a8ef,SO-1523,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,2024-11-13,2024-11-25,2000,20,01,44759.44,8056.7,52816.14,USD,IN_DELIVERY,NET60
9d133f81-478f-48bb-ae47-6ed47afffac1,SO-1524,22fab182-e8d2-44e3-8bec-19570919be08,2025-01-02,2025-01-15,2000,10,01,45277.28,8149.91,53427.19,USD,COMPLETED,NET30
7240a34a-2253-487e-a8a0-ebe4f2e253c6,SO-1525,92108758-0155-4f43-8061-3c77e859bec3,2024-01-31,2024-03-21,1000,30,01,22942.42,4129.64,27072.06,USD,DRAFT,NET30
4b25aa16-7045-42b3-98fc-0d5ea6babe48,SO-1526,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-12-07,2024-12-27,3000,20,00,1478.71,266.17,1744.88,USD,COMPLETED,NET15
7f5b49aa-760a-42b8-ac77-1528c7653f14,SO-1527,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-02-17,2024-03-23,1000,20,02,33426.67,6016.8,39443.47,USD,COMPLETED,NET15
bcf1a31c-7740-4815-b158-704a11ed92a5,SO-1528,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-11-10,2024-11-18,2000,10,00,11454.84,2061.87,13516.71,USD,COMPLETED,NET30
d9db2477-bdcc-482c-8b5b-33f95442396e,SO-1529,72f5b432-d75b-47de-a702-af5766c139ab,2025-04-17,2025-06-13,1000,30,01,53108.35,9559.5,62667.85,USD,IN_DELIVERY,NET60
a8aaea26-011d-4824-a789-6e2f95fe3111,SO-1530,b3c1c861-53a8-42d1-9896-d9f56201110a,2024-12-30,2025-02-25,1000,20,02,44791.46,8062.46,52853.92,USD,IN_DELIVERY,NET45
d8eb3b71-b433-4ea2-a282-a94dd7627109,SO-1531,0e77fe3f-01f2-45fc-93b5-05ae03af0f55,2025-05-23,2025-06-18,2000,30,02,36541.09,6577.4,43118.49,USD,COMPLETED,NET30
a0946eed-da26-40eb-bc14-36a38d23d2e0,SO-1532,e09bfc4d-3954-4bdc-a105-924219deb967,2025-02-04,2025-02-18,1000,30,02,72352.3,13023.41,85375.71,USD,CANCELLED,NET30
656f5ed0-f818-4b4b-a5c1-51b442b9f8e8,SO-1533,42580fca-0e8a-4b72-8342-b7c741190aa7,2024-08-16,2024-10-05,1000,20,00,35549.47,6398.9,41948.37,USD,COMPLETED,NET15
e4cc751c-654c-4ec1-a990-da053c82fce1,SO-1534,912fdc8a-b1b4-4642-96ce-14002d68546b,2025-03-26,2025-04-28,1000,20,02,1993.5,358.83,2352.33,USD,COMPLETED,NET45
373cc808-5e11-4942-b6d6-b854b3d25792,SO-1535,b6f61001-49ed-409a-9c79-e374b3679ec5,2025-06-13,2025-07-24,2000,10,00,12037.48,2166.75,14204.23,USD,IN_DELIVERY,NET15
18776422-8243-4093-81aa-3a87d98c768b,SO-1536,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2024-03-29,2024-04-08,3000,10,00,51390.8,9250.34,60641.14,USD,CANCELLED,NET60
cd1a2ff5-04ac-48ae-b4a5-be7e805266b5,SO-1537,e5461c8e-8b40-4930-97b6-80d51ddf608a,2024-09-10,2024-11-02,2000,30,02,9342.91,1681.72,11024.63,USD,COMPLETED,NET45
23f78852-614b-44e1-8128-242c67d367b5,SO-1538,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2024-04-15,2024-04-29,2000,30,01,41538.5,7476.93,49015.43,USD,COMPLETED,NET60
bb4fa5d9-912f-446c-8d7f-9ff4171aee47,SO-1539,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,2025-03-22,2025-04-20,3000,20,01,7867.51,1416.15,9283.66,USD,COMPLETED,NET45
1ac43dd8-97ae-47c3-8f31-8f8233ccb211,SO-1540,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2024-01-15,2024-02-02,1000,30,01,71320.59,12837.71,84158.3,USD,OPEN,NET60
71c8017d-7965-46c9-9853-2d7eeea5e7c8,SO-1541,912fdc8a-b1b4-4642-96ce-14002d68546b,2025-04-17,2025-05-21,1000,10,01,14368.06,2586.25,16954.31,USD,OPEN,NET45
d0c6f646-d5a1-4466-9297-d0e6e4f41486,SO-1542,9bdd26ed-c368-43c7-89aa-dc3f798ea028,2024-08-25,2024-09-19,2000,20,02,66235.57,11922.4,78157.97,USD,COMPLETED,NET45
728635b0-df5e-427a-931c-6f90405d530f,SO-1543,659b31f4-9d77-4534-aa3b-0561706bbe9a,2024-02-11,2024-03-17,3000,10,02,30517.62,5493.17,36010.79,USD,OPEN,NET30
d41a65e4-a956-4718-94f5-b5de6d2d3bd1,SO-1544,b6f61001-49ed-409a-9c79-e374b3679ec5,2025-02-27,2025-04-23,2000,30,00,67425.15,12136.53,79561.68,USD,CANCELLED,NET15
503a0c8b-277b-43d8-a8a0-df95e5da7902,SO-1545,c6e2c133-b425-4ab1-918b-65f29e2cd965,2024-08-26,2024-09-24,2000,20,02,13281.22,2390.62,15671.84,USD,COMPLETED,NET60
2d7ae70d-cfd2-48ea-b2b3-a346b801c3f4,SO-1546,92108758-0155-4f43-8061-3c77e859bec3,2024-08-26,2024-10-14,1000,30,00,72035.53,12966.4,85001.93,USD,IN_DELIVERY,NET30
82a6a098-38b5-4ff9-930c-8a1ba17359da,SO-1547,633597bf-68fd-43b0-95be-34f67677293d,2024-12-03,2025-01-14,2000,30,02,57452.07,10341.37,67793.44,USD,COMPLETED,NET60
ad00ccd8-9131-407f-803b-5382a462eae4,SO-1548,9d09cc50-8796-4946-9dc8-41b88058adf4,2024-01-09,2024-02-26,1000,30,01,58654.46,10557.8,69212.26,USD,OPEN,NET15
80d3c1cc-1175-4ff3-a04f-103f307ba241,SO-1549,caf3f907-45cd-46ed-b913-b2e0a69d130d,2025-02-14,2025-02-23,1000,30,02,47093.5,8476.83,55570.33,USD,COMPLETED,NET45
ab1bf059-2540-4a92-8a5f-9a767678c5ae,SO-1550,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,2024-12-02,2025-01-16,3000,10,00,14736.57,2652.58,17389.15,USD,OPEN,NET60
e0e12c3e-6724-4ac0-8d3a-7a548c28ee13,SO-1551,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2025-01-06,2025-02-26,2000,20,00,47004.02,8460.72,55464.74,USD,OPEN,NET30
29d48d18-057a-48cb-8180-07462ff88a82,SO-1552,96bfd297-d290-4d5d-8310-e56a6cf7f1a4,2024-07-05,2024-08-29,1000,20,01,16358.13,2944.46,19302.59,USD,CANCELLED,NET30
9843e080-4742-418a-997f-80f17c597ce0,SO-1553,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-08-23,2024-09-28,2000,20,00,64161.49,11549.07,75710.56,USD,OPEN,NET30
ef29c762-91de-455b-adc4-ac6485281a7a,SO-1554,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2025-02-03,2025-04-02,2000,20,02,52444.24,9439.96,61884.2,USD,IN_DELIVERY,NET60
ad8751a5-360f-4e7a-8734-5209f5ebf9d4,SO-1555,b6f61001-49ed-409a-9c79-e374b3679ec5,2025-06-16,2025-08-01,1000,20,01,26828.86,4829.19,31658.05,USD,OPEN,NET15
f4550451-cf3f-4a8f-b712-f5c178c3ac91,SO-1556,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2024-10-06,2024-11-06,1000,20,02,72539.38,13057.09,85596.47,USD,COMPLETED,NET60
a11e80fc-2220-414a-875a-fb961525283d,SO-1557,83c5b079-d633-414a-b375-2d508f3089ac,2025-06-13,2025-07-20,3000,20,02,31463.06,5663.35,37126.41,USD,COMPLETED,NET60
0a54a957-9367-4ee2-b0b9-c9369acee876,SO-1558,3b06f677-2b64-4548-85d8-17ce13f3e030,2025-03-04,2025-04-02,2000,10,00,9808.77,1765.58,11574.35,USD,IN_DELIVERY,NET45
76b7bffa-c083-4fdf-b36a-45d08ee620bc,SO-1559,7324dc14-27c8-47fe-9a48-8e9c7a845ee4,2025-06-05,2025-07-09,3000,30,02,42156.67,7588.2,49744.87,USD,COMPLETED,NET30
54a22201-d9b3-4dd1-8abd-f3927b19af90,SO-1560,71910904-e940-496b-8d38-f72d0ae26636,2024-02-17,2024-03-15,1000,30,01,14927,2686.86,17613.86,USD,COMPLETED,NET60
53a4d238-ecba-4704-bb5d-ecc4dab769b8,SO-1561,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2024-03-09,2024-04-28,3000,20,00,68123.34,12262.2,80385.54,USD,COMPLETED,NET30
