id,invoiceId,salesOrderItemId,deliveryItemId,materialId,itemNumber,quantity,unitPrice,netAmount,taxAmount,currency
a891f09d-ef3e-49d6-baea-34e3182ab2c3,dbf39715-f571-443f-ac9a-2792bb55d362,74fa5a86-6a63-4ee4-9306-a7623491a820,572ad1f0-6f86-4068-b8c5-47b47d2e7cb7,c20787e9-9ce2-4abc-b51d-fd8918b5072c,20,84.92,1661.92,141130.25,25403.44,USD
422b16e0-02f2-444e-84c8-2d0f53a0759b,509cd323-b8b5-46a5-9667-d1dad8dbb6df,ae31a29f-1ff1-42dd-a524-2e5332bf354d,b7bae523-8a47-4d12-8a1e-b87c289131ac,793ca806-db35-4f91-acff-e5e8bd856dce,10,29.16,562.69,16408.04,2953.45,USD
c92585df-d8de-4b1b-9f3f-8ad119df8f97,0c2e5e0a-618c-444c-a4ed-3443c0dff150,7957161c-7dbf-4b5c-b4c0-53a1ff00d717,ed67c6dc-2f53-4f3f-8e28-a57ec711afe2,a1d7d628-88c0-44c2-91fa-6e3702e0c936,10,81.67,1906.84,155731.62,28031.69,USD
952e8d80-a13a-4418-902f-1f49bf1c7707,0c2e5e0a-618c-444c-a4ed-3443c0dff150,d4a9a440-97be-405f-8f55-fe6dc9bf9184,83301a63-2440-4cc7-b461-cc0f4e2b869c,23ad7741-05f2-4277-a4d5-ba0d88bd3389,20,94.55,1420.19,134278.96,24170.21,USD
89b95272-c8c3-4575-a493-80c766db8945,0383c92c-84e8-49f5-8b5e-cbc83d926daa,f0795ea9-2aa4-41c8-8a58-be1136c3a0ce,921b9e8f-7227-4ba4-b6fd-dccb31dda01e,2c05ae69-6cfe-4a2e-8f9f-19a5071d2e04,10,9.35,1296.56,12122.84,2182.11,USD
469ed9b2-b4e2-40b8-a154-68b04ab0484e,688ce5da-5d4b-428e-b538-e5f18577dd49,d5cb95b7-6993-4c32-ba89-6cc28daa0847,39e9d4e3-37bd-4de6-a761-f4d7c2c1e07f,e22b94e2-f5cb-4027-be0b-6b195dc0d177,10,97.43,118.28,11524.02,2074.32,USD
b89e212d-05c8-4201-91d6-3a61b3c9b859,688ce5da-5d4b-428e-b538-e5f18577dd49,aaa4ce87-cf05-4908-b1d8-410a55772174,c5e0f5e2-5c35-4ce3-b314-16b7271be97a,2c05ae69-6cfe-4a2e-8f9f-19a5071d2e04,20,60.02,1397.38,83870.75,15096.73,USD
a364eb3c-db02-4867-b7cc-e5869a56ace6,688ce5da-5d4b-428e-b538-e5f18577dd49,6929e243-b9ff-4b43-a69d-f6268f80a37c,c72b1f7e-e032-47b0-9654-03b7d6a7269e,9d03b734-5ff9-4578-98d6-66622cee846e,30,33.96,1993.6,67702.66,12186.48,USD
3b5d8400-1cc2-4800-979b-4631a9f3be26,688ce5da-5d4b-428e-b538-e5f18577dd49,b35707b1-0f3b-4ce5-88d8-be68736e8cde,1b642ef8-5050-484b-94e8-575a56fa29f7,1ddc7586-3513-4258-affb-374e39a30335,40,51.82,1107.26,57378.21,10328.08,USD
fbe457b1-2c78-42f0-9ef6-fa8aade25b46,b1c3ddc6-3157-401a-af0d-3b973cbe8f5e,d47fcb69-479e-4fc5-b324-a73978333ecd,a5354f15-f48f-492d-a3b4-a0c5ecd22e08,6e455c06-71d3-4168-8af8-291022f89509,10,63.52,1426.31,90599.21,16307.86,USD
118c4cd9-20c7-4e06-8fdb-b137f339f0c4,b1c3ddc6-3157-401a-af0d-3b973cbe8f5e,8970332c-4dbf-4c4a-a0c2-647cafedbe0b,838c4967-becb-4368-849a-d1d4533b2a7c,2a647296-1fa3-49bc-8c17-c1238d4ff225,20,75.42,915.28,69030.42,12425.48,USD
a93a874f-25cd-4196-97c4-060128c7e822,b1c3ddc6-3157-401a-af0d-3b973cbe8f5e,062f9bcb-bacd-4e75-82f0-96e3ad1fa63f,e7e832e9-7ce4-4eff-9924-8e815967c191,45bfc536-a3fb-4051-aed1-77ba0c422b3c,30,86.64,458.96,39764.29,7157.57,USD
0972cf00-9609-44b1-ac47-bfb6bc1e2ebc,b1c3ddc6-3157-401a-af0d-3b973cbe8f5e,a46698fa-0853-4c4e-8d5d-b508f7aeb6e2,9b4fdd49-6379-40ca-9ce4-8d515dd734ec,be1d466d-3f31-440e-b94d-6a8e92106328,40,65.3,1252.91,81815.02,14726.7,USD
cc52ad9a-0678-45d8-bece-51ab9da240dc,b3b26150-2bf9-43d7-a37a-aff161561672,7b2102d3-fa58-4e6f-9bae-58e4ce74c577,ef9488f3-3ce1-40de-b813-f7a6524be85a,05663a58-f417-4410-9919-81dc296bc9de,10,18.87,859.68,16222.16,2919.99,USD
bc2cdc12-7bb8-441f-92f1-6204f788ed55,b3b26150-2bf9-43d7-a37a-aff161561672,3ed35757-1750-46fd-830e-66d1a2f53c10,7730627c-3de8-4ad3-a903-9968cd030afd,986df3f9-4f5c-4d8c-92b5-b64cefad4d71,20,62.36,133.26,8310.09,1495.82,USD
341b5cb9-b88a-40fc-ada3-1e7ba0464fd6,b3b26150-2bf9-43d7-a37a-aff161561672,ddef23e0-532d-4e69-9555-0ecdf220235e,cc7302e6-b658-4063-98c4-a2cf63dffea0,bb74d430-0a87-4db9-a738-a026bc016e51,30,99.45,1044.17,103842.71,18691.69,USD
bb6dfbbf-2c21-426d-85d3-21e6144f1f06,b3b26150-2bf9-43d7-a37a-aff161561672,6c675782-b641-4cc2-98d0-e05e5cc83c7c,acc48700-d6e1-448f-95d2-44ba32619a95,f1c87962-e295-47c4-8bf1-baa340a21fc8,40,63.88,525.31,33556.8,6040.22,USD
1a8203e7-957c-4693-bb82-ffe3ebf60871,52dce9db-9438-417a-912c-3d05dc90d33d,95f65bed-89d5-4a4b-bd40-b80a44474f72,9df910fd-0bfa-4345-a6c7-c4e3d790ce89,63aeb6f6-eb50-464e-b2a7-1202b242b365,10,41.11,1188.36,48853.48,8793.63,USD
ffdca82d-6de1-4ab8-b597-7974b27085eb,52dce9db-9438-417a-912c-3d05dc90d33d,56f743ba-80ef-4746-bdf8-00abae9a75c1,0665d7cb-ab08-4257-9be1-543ea082a8b5,1669eed6-fd27-45e4-bbea-db85a5a0ad3c,20,43.21,732.27,31641.39,5695.45,USD
cd524eb0-b4c4-42c7-a776-621b3820958e,52dce9db-9438-417a-912c-3d05dc90d33d,3208fe3e-5d30-436f-a387-5078c15afdb1,79611660-c01e-4295-b8b6-b146fb17916e,35049187-8063-4ff0-ab1c-107c698144c8,30,31.48,1312.58,41320.02,7437.6,USD
c8e11336-9d05-4b95-be99-968fa355c0c6,81e474eb-a2ca-45ab-bba2-2e79ee98dd46,bbb7e06e-19ad-4a77-9bdd-c60ae410746a,8cace175-6157-43ee-aebc-7317e327e2de,45bfc536-a3fb-4051-aed1-77ba0c422b3c,10,44.92,498.92,22411.49,4034.07,USD
d1e14ec5-db1d-406f-9e64-3bd58e9a9c74,81e474eb-a2ca-45ab-bba2-2e79ee98dd46,55da8c16-7e89-4d91-94f0-26c9c6b88eba,cb567143-6f98-4069-a1ad-c001993c8bf6,62ff749f-d361-43f1-9752-4e95965739ef,20,74.84,1315.85,98478.21,17726.08,USD
a0b1ee02-63df-4cf1-a018-f0f393cb83a2,81e474eb-a2ca-45ab-bba2-2e79ee98dd46,b634a512-42f8-4c2e-a762-f58bcda546d9,5c1c5f06-9f0c-4b0b-b295-b3ac788478bf,923a40e7-4179-46a2-9e13-d3c5526167ac,30,40.89,1684.04,68860.4,12394.87,USD
fb266de9-6949-4c61-960c-b8e93db67dba,81e474eb-a2ca-45ab-bba2-2e79ee98dd46,ef4b9cca-1dac-475b-84b8-b838c962c3f5,f44c74ff-b51b-493c-99ed-c32745d31f95,4fdd4c9a-c47c-46d5-bd6c-e9855da59548,40,1.84,912,1678.08,302.05,USD
9d6e3a94-4a27-486c-b7f6-d663d9bc7832,5cca00fa-8bf5-43ab-9c07-42badef9638b,f3515d76-f9b9-4a18-9f28-dc730447cef0,c0494fdb-6655-416f-b739-aaf43b1da4e7,897626ce-5edf-4d27-a1e6-4f22a2b22f36,10,64.52,267.1,17233.29,3101.99,USD
51d04e1e-4e59-4d47-98dd-85775e90a8b5,5cca00fa-8bf5-43ab-9c07-42badef9638b,18e3c40b-631f-4b0f-9e44-aa160cea80d0,6b20e37b-c231-4521-a872-92aabe64b38b,62ff749f-d361-43f1-9752-4e95965739ef,20,44.49,1139.64,50702.58,9126.46,USD
33856105-65ac-4354-9981-c4fa380b5f5f,5cca00fa-8bf5-43ab-9c07-42badef9638b,797acb1d-f4c4-47c7-9de5-4b48bebdc7f1,2f875895-eed2-4b05-ae17-6405b640bc9a,d794c123-a890-43b9-a7f8-d596c2a8ed5a,30,46.99,1646.14,77352.12,13923.38,USD
e3c3bf4e-1dfe-4bc6-be2b-752df0ff033a,0cc00bf6-7360-4433-b54f-f34f6348428f,6d557079-c3d5-44b6-a9cb-213c478f9c41,fc8cb314-439b-4815-95fa-ac887bf1f766,ef19e1a6-fbf1-4f06-b051-90eaf1e64f9b,10,86.02,588.59,50630.51,9113.49,USD
5b6e26bc-4a62-4bdf-b005-c8072a36edd5,0cc00bf6-7360-4433-b54f-f34f6348428f,7c3a6831-343d-4c84-b0dd-c1a9cfeb4d7b,b6853686-d7db-4323-b3fd-35c5a6a615a9,e8d510ea-fe69-4369-b50c-de4c7f906648,20,53.2,1580.86,84101.75,15138.31,USD
7cb9ae3a-9967-4731-b403-361a27bd04ee,0cc00bf6-7360-4433-b54f-f34f6348428f,9d966111-bddc-48d5-9472-da45cdee5a68,6ee6ded6-a266-4639-aa30-6bc1d18bb786,73f0312d-45f6-44db-a73e-8883074a27d4,30,73.42,1401.65,102909.14,18523.65,USD
9a11bb6d-5b84-49c5-b021-30be67385642,fa9d7049-4df1-44c8-b182-d847b6d05669,e16efd07-c842-4274-9a17-683ea5694ad2,22b2ff6b-30ad-4be1-b705-667de0247863,bb74d430-0a87-4db9-a738-a026bc016e51,10,29.32,1228.53,36020.5,6483.69,USD
cc6207c2-de38-4e6a-ae4c-3999f9e6e779,fa9d7049-4df1-44c8-b182-d847b6d05669,8e63d239-40fa-4aaf-a1d4-a4a21ff0b7d0,50a561bd-80eb-4385-bf78-ef2889248380,c20787e9-9ce2-4abc-b51d-fd8918b5072c,20,18.38,1494.12,27461.93,4943.15,USD
6a37cc14-6214-4726-bab8-4afe855a67c0,fa9d7049-4df1-44c8-b182-d847b6d05669,b1897a1f-d9d5-477e-ace8-e448b08c84d5,ad55b2ec-b2f4-4dc3-8b5c-4f990692b6bd,313b0b29-2123-4f94-b393-fd84e96d14b2,30,41.51,340.99,14154.49,2547.81,USD
4ef2a07b-a30e-4588-8100-5cbeb57dd7cb,fa9d7049-4df1-44c8-b182-d847b6d05669,002254da-a5ff-4d9c-87d9-518058b05023,65f4b86c-663b-4b95-8f97-d6a4cc82fc6d,0538f843-0ea1-4ce6-b379-b4c611fdce1d,40,58.4,660.6,38579.04,6944.23,USD
5b840578-4654-4630-8e19-4b3fe1d5b9c2,6fb0e078-1a1c-4f5f-abe7-076cae50d4c6,a7e24aa7-56ad-452a-b11d-d66413b1b71d,a0b82d48-5b46-4a0c-8c5f-b96cb9cea3b3,73f0312d-45f6-44db-a73e-8883074a27d4,10,75.23,1168.8,87928.82,15827.19,USD
d9114bb3-35a7-4a92-9c21-377e75f79e2d,6fb0e078-1a1c-4f5f-abe7-076cae50d4c6,15a6e76c-e700-47c9-a61e-4b4d0344370c,055d3bde-d35a-4e2f-98bf-dee0d52acae3,a802c0b1-d9cc-4fc5-8ed7-fbdaadaf0368,20,95.74,1912.9,183141.05,32965.39,USD
e07c6820-b63f-4eeb-b1d7-63d02b051dc1,6fb0e078-1a1c-4f5f-abe7-076cae50d4c6,acdd5bb8-aa40-4272-8441-c8beb153c7d8,e48ff1e3-5be9-4c04-85ee-1d08e6c554b6,f77d83ce-223c-49db-abe6-1ca3995e1d41,30,8.6,1389,11945.4,2150.17,USD
f0281930-95e4-43b0-9b91-182fc25dfae1,6e610d63-c505-431b-8c76-77000aef9883,66f3b487-9fab-487f-8da6-9b1737eaab96,4b1264b6-7941-4d21-b81a-6c9c57b4970a,f77d83ce-223c-49db-abe6-1ca3995e1d41,10,75.47,1133.71,85561.09,15401,USD
84ee7051-e6b8-422a-abb3-28b3993096ab,6e610d63-c505-431b-8c76-77000aef9883,ce3059ec-0b9e-497d-b7c1-727d951ca6c0,f4ddbad3-5745-4176-8a36-20fd3a1cb60d,7c2b9c81-5019-4515-be37-fab9c68881f0,20,39.58,96.17,3806.41,685.15,USD
07ff519d-d7e9-4797-8962-878b95af3af9,96caeffd-821c-4520-a27b-6da7a2e28775,adf7286d-0002-40f9-951c-1f24dcb71b50,6daf617f-6886-443f-8307-f990fea434c4,0538f843-0ea1-4ce6-b379-b4c611fdce1d,10,48.86,804.83,39323.99,7078.32,USD
270b7ebe-f899-4b07-86c4-1b912bbaf2c6,2f7f9190-dfc5-4075-9d78-03fbac2009a2,9e08c0cd-4abf-4101-be2c-90e194e412a3,a7f300dc-1b4f-4b11-b2c2-360bdc78595d,fa2319d7-7450-4a94-8ca2-177998768fce,10,97.45,1151.72,112235.11,20202.32,USD
afbf5661-f610-40e6-90c3-d45c3741de27,2f7f9190-dfc5-4075-9d78-03fbac2009a2,119879e0-a081-4ffa-bc96-ce02cb69800a,b9986bc3-0b92-4c8c-a085-b78a340b710a,793ca806-db35-4f91-acff-e5e8bd856dce,20,84.68,601.4,50926.55,9166.78,USD
70d58e09-604f-4a11-9ead-3ccb02def9ee,2f7f9190-dfc5-4075-9d78-03fbac2009a2,3e61fe36-1da0-4a82-9cf0-07314c8e19c4,be8a4ff2-6c95-4651-957e-a714cd60235d,62ff749f-d361-43f1-9752-4e95965739ef,30,89,1218.04,108405.56,19513,USD
176e89e9-9925-45d6-97cc-ac81dce6beae,2f7f9190-dfc5-4075-9d78-03fbac2009a2,a1185675-1a8d-4b93-9b9e-8f4583b29cfd,1a4b7804-9865-48ac-8907-f5b24e1fcd2f,910c1a7c-6800-496d-b845-b0073c6d2512,40,68.27,333.48,22766.68,4098,USD
eabfdd63-654c-4f2c-95fa-5ef1b67ae560,d19880de-991f-49f8-911e-3cb7ec22e415,d301c65f-eefc-42dc-9616-ce33fac2ae4f,694148c1-900e-4d20-bc4e-affb0728ad5c,72399bd0-959e-41dd-a677-1ec17f3af41d,10,8.75,468.15,4096.31,737.34,USD
703b2754-eb51-4ee3-beaa-5775b068ff69,d19880de-991f-49f8-911e-3cb7ec22e415,27bf1890-5b1e-4364-9106-0acef2271dad,34b21f77-8813-4df0-bd25-b821ec3ed23c,9f2ef52a-e72e-4b39-bb4e-c3775a065999,20,11.31,980.98,11094.88,1997.08,USD
ab56513b-b78d-45a9-959c-5a62cdc91fb0,d19880de-991f-49f8-911e-3cb7ec22e415,5bec13c9-1def-478a-a9f7-501cfabfbfa4,7ba1b2e4-3b31-4103-bf48-8ceaaf248cff,71b984e7-ae44-447f-8197-720036bc84d1,30,90.12,653.74,58915.05,10604.71,USD
39c9d4b0-f185-4453-800c-9bd13adeb809,d19880de-991f-49f8-911e-3cb7ec22e415,1b564c84-0881-428d-acc7-fa2cd5774ce3,088eb6c9-a28b-48dc-a27b-f88d6ad528be,1ccd8c25-39b2-4716-b553-ba942c6a1649,40,75.18,132.26,9943.31,1789.8,USD
1a094a0b-fbed-42e7-9d93-30b20911c096,cef8ecd7-0d01-4190-ab07-b3ce57ddcb40,c6dd9dfe-b427-47ff-87bb-2521436820cc,a87c145b-5df9-4268-bdd5-b4640b88e104,923a40e7-4179-46a2-9e13-d3c5526167ac,10,43.55,1794.43,78147.43,14066.54,USD
ff555cbd-97ea-45c3-9bf0-830f62ea26fe,cef8ecd7-0d01-4190-ab07-b3ce57ddcb40,98e88c21-608c-4b23-9de1-ab93accfa928,118b5c1d-f2aa-40dc-8805-b2cb8e3e8a64,19d60529-c330-4086-a555-1df208027bf5,20,45.11,605.75,27325.38,4918.57,USD
143663fa-3792-4be8-a642-41df8bcd617b,cef8ecd7-0d01-4190-ab07-b3ce57ddcb40,162a1647-9f24-4d75-a87d-522437a1296d,4a5fdd4d-73ed-4526-90fd-df2195d547e1,17308517-ece7-4c84-9585-04cf9b3cebe6,30,6.35,328.03,2082.99,374.94,USD
8ba34490-fb0a-4f4c-8cfc-db64dbfe0055,cef8ecd7-0d01-4190-ab07-b3ce57ddcb40,782fdf71-1ed7-4bfc-adea-9b2e92e98d9d,3c128f80-16ec-4009-bb2b-471e3a100365,fa2319d7-7450-4a94-8ca2-177998768fce,40,82.49,1208.33,99675.14,17941.53,USD
d1dfa9bb-195f-4f6a-b71f-9e5c9272cebe,5665aad2-9538-4404-ab63-e9b962d63e56,f5e0f61f-5419-4a59-a93b-a11bf4891b73,1f082b13-a100-4764-ad03-9b9124418704,7d177d6b-d62f-41a7-8654-b52558463c23,10,83.83,1031.86,86500.82,15570.15,USD
837d1d0d-f484-412f-932f-8345e093ec9e,5665aad2-9538-4404-ab63-e9b962d63e56,e3316dfb-55cc-409f-8e31-c4eaf3d02655,f16454dc-1292-4cfc-a099-361141cfb446,3f8486a5-5a05-4011-a27a-59d0d1e19578,20,20.29,476.93,9676.91,1741.84,USD
b371eca1-d731-4ba2-8082-3095fcb27184,5665aad2-9538-4404-ab63-e9b962d63e56,a55d3d0c-9751-442e-8f69-9984667a4235,05cac795-a829-4d57-aa9e-960353f00d75,9e1cafad-c22b-49d9-b8f7-a5939155ab18,30,16.72,926.58,15492.42,2788.64,USD
309e6d96-0255-4a83-9f3d-05ebce01817e,10f3d892-ec0b-4b88-a187-46120164e0db,99514934-39de-490d-88dc-6d1b8a86d293,53adeaac-4f60-4f97-919e-2d5f6efc1129,3f8486a5-5a05-4011-a27a-59d0d1e19578,10,22.96,479.5,11009.32,1981.68,USD
20a6e946-24df-4381-9405-0fb7a39a5e69,10f3d892-ec0b-4b88-a187-46120164e0db,34ef5785-40e5-4359-9abd-82a966971dd6,6f3fac3f-1077-4b9b-87df-1d685e05e01e,79249b25-fc57-4b33-bce7-0d2f28d5448b,20,80.58,1531.31,123392.96,22210.73,USD
b1e49bee-384b-484f-851d-86470040fbfb,10f3d892-ec0b-4b88-a187-46120164e0db,dd28e280-db5a-460c-83ca-5a5dff646d92,42a7d2ce-d532-40fe-a1b2-a228f557c43a,3e9d4440-3f78-4da8-a691-54bce30640ab,30,12.11,1674.19,20274.44,3649.4,USD
b9334354-f7f5-41e7-a32d-97c5086e6dad,d59992ac-f055-4a75-833d-3740d6dfa41d,e6b17e4c-f495-487d-afa1-bbace9ac7534,014d3f82-c1a8-4874-99dd-b19090e8a130,3657e2ea-0055-47e2-96be-837f36090a1e,10,42.1,1352.38,56935.2,10248.34,USD
df1f4459-1eca-4fc5-a58d-20e59ddc4cec,7b85cef1-9ca6-4bd9-bcb2-d734e4297c7e,ed3a13c9-ff7c-4f8b-a329-87709cc32023,0a1030a3-0738-44c5-b911-b02a5a41d57f,eb441e4c-7209-4ad8-949b-7dd500718446,10,39.63,1315.39,52128.91,9383.2,USD
6f7d0521-094a-4c68-970f-f7980911933c,7b85cef1-9ca6-4bd9-bcb2-d734e4297c7e,ee0867d6-3f16-45eb-85ab-adc8873f946f,c4c02bec-09b8-4eee-b917-42459ce26ba8,1669eed6-fd27-45e4-bbea-db85a5a0ad3c,20,30.21,837.37,25296.95,4553.45,USD
e998aa9d-b8a2-44ca-b6cd-a80dd19653d7,7b85cef1-9ca6-4bd9-bcb2-d734e4297c7e,37f831d4-93da-4006-942f-5cc5e55c4ee4,3dea12b6-0b6c-43a2-85da-0a3ebe7e21e0,9404b89e-003d-4fc9-8353-c684be0708d9,30,30.49,1506.19,45923.73,8266.27,USD
65720d78-be84-4802-8c72-88b0e3657cb2,66159bc7-7a55-4c9c-92d0-1db011784b23,4c7a7eee-779e-4920-b642-2ff6aece6ff3,a359fd61-b0e9-4678-94b1-30f5aa3f9fca,eb441e4c-7209-4ad8-949b-7dd500718446,10,6.46,1254.25,8102.45,1458.44,USD
4463c5af-93aa-469d-bbac-cfa89ab80974,66159bc7-7a55-4c9c-92d0-1db011784b23,50a4e1bd-3f8d-47a1-aed3-476a0def7a57,7092bde1-5fb7-4159-b92a-7d2730874459,19d60529-c330-4086-a555-1df208027bf5,20,59.42,635.72,37774.48,6799.41,USD
7e6cd936-b473-4764-a2d9-8c7856054cbb,66159bc7-7a55-4c9c-92d0-1db011784b23,cdca2318-bea6-4efe-ae35-2bfedd856e9e,e5f1b906-fee7-4717-b817-f2c5ff291104,7faeb0cc-fdeb-4706-8a39-0374b234ed23,30,3.71,1223.54,4539.33,817.08,USD
69f444dc-f4d0-4de7-a0b5-9d5fe8cb7cc5,37f45df4-997c-4956-98a7-fdae09732be8,a590b866-4bdb-4dc0-9d0a-f6dbdc116539,82a50331-dc6f-43a2-86cb-1d9b581582f9,7c55de4a-fe7e-4d64-a46d-f3b92accfc8d,10,39.85,1552.02,61848,11132.64,USD
90a1b897-38ea-4284-8410-b6f77acd7545,1a42f9d6-d4bc-4814-9953-b61098e1812b,eae26932-de45-4535-b9bd-2a84b9b2ac6f,ceea58bb-0e65-47aa-96dd-f50bd129483e,62ff749f-d361-43f1-9752-4e95965739ef,10,87.87,1177.45,103462.53,18623.26,USD
9502f570-6815-4e5c-b474-6538fc172598,7d99a401-6927-41a0-a90b-413a262ba53f,e3300db9-a56a-4fda-872c-e1d4ff53ca9e,d031eb96-9f7e-42e4-9c11-ba68a07b039c,4863e377-26a3-4feb-9532-ffd35c4228ba,10,92.64,748.73,69362.35,12485.22,USD
676f4a0a-d1ef-4c95-af15-5e75620dd5d1,7d99a401-6927-41a0-a90b-413a262ba53f,26393c36-0e6e-4772-832d-1256628a7e16,0fbfbdde-e356-4411-8134-9c2803acf4f3,923a40e7-4179-46a2-9e13-d3c5526167ac,20,61.74,1384.43,85474.71,15385.45,USD
14a584a1-3480-408c-8683-cc22c22bf433,7d99a401-6927-41a0-a90b-413a262ba53f,73b28479-8b6f-4de1-907f-954fdf0d9c5a,0213a174-c5ae-4004-91ec-f23993d6ed52,986df3f9-4f5c-4d8c-92b5-b64cefad4d71,30,85.53,113.09,9672.59,1741.07,USD
f87b1704-76f3-42df-9d81-d90136e18a20,01d65cc0-2305-487a-802a-f6c425693a5f,3ad6cad7-a8ef-483b-b6a9-d420a8fd81b9,87ef0aa5-363c-49ee-a797-86bd9d9aea1f,be1d466d-3f31-440e-b94d-6a8e92106328,10,59.1,1186.51,70122.74,12622.09,USD
5bf1b6e5-baf0-4612-9cd9-4f177e68f1dd,01d65cc0-2305-487a-802a-f6c425693a5f,5a4e505c-3d58-4f1b-a717-b4d86c376f4a,40c2ff51-aa8c-440d-9a0d-f7aed8aa0593,916f33e7-d13f-4488-88f9-2788366d06f6,20,71.77,578.42,41513.2,7472.38,USD
78f3651f-febf-4b20-aa1e-8043969acf75,01d65cc0-2305-487a-802a-f6c425693a5f,026e4b60-e224-4b1e-97c3-d2f8b6c8ad70,c69a5958-1a53-4e47-912d-bc118c5decea,f1c87962-e295-47c4-8bf1-baa340a21fc8,30,98.85,458.41,45313.83,8156.49,USD
f766d2c7-d23a-40e7-8d95-9efe57462280,01d65cc0-2305-487a-802a-f6c425693a5f,73236ad8-7c0d-4ffa-b765-2b1b64947ee0,79318f73-6af2-4888-8236-11bc9f4b6285,ef19e1a6-fbf1-4f06-b051-90eaf1e64f9b,40,77.03,487.63,37562.14,6761.19,USD
803e061c-aeac-4ffe-8dae-4e310517dccb,dceeda2a-ec3a-4e53-b510-ba1e21c90eec,83c33d13-a2aa-438e-bf10-02b4a6a25f81,11ade577-43b4-4dc8-b3f8-06ef75c0d798,ef19e1a6-fbf1-4f06-b051-90eaf1e64f9b,10,4.33,600.31,2599.34,467.88,USD
3b9d5692-e2b4-4d2a-bec4-5a235695116b,48ae66c7-a266-4bbf-861d-9c7cc2a706f7,dea21ac8-25c4-49b3-968a-491eec189517,ec3cbcab-d4f4-4733-8aa4-288ad9b2ad48,897626ce-5edf-4d27-a1e6-4f22a2b22f36,10,69.22,360.66,24964.89,4493.68,USD
0374a8c3-99b5-4d97-951e-5bc0068a69f7,9dbcaf0e-189a-4e0f-84f4-63b74db9162c,25618de3-ff64-4a24-b984-9179141a6a83,d635e43a-2406-4d4b-b30d-58c030b3015f,71f83dec-30ab-4261-95c1-9f924d4db3d6,10,20.53,980.45,20128.64,3623.16,USD
1342d0cb-cac7-4ffd-9569-9d7817b64f40,2ddbd2a4-8eb3-449d-95e8-d65a5277208a,7a9aacdb-6b63-4107-98e6-0c5cbd49c802,8083cce8-577f-4f2d-be70-bcc3581b1aa6,606bdfe1-a2d7-444a-adf8-b26de30af02e,10,99.36,1178.79,117124.57,21082.42,USD
f607d088-985d-485f-b324-cdd860823877,2ddbd2a4-8eb3-449d-95e8-d65a5277208a,3ec10e29-453d-4b0b-95d7-92fd086d5991,742b0606-3c85-45ce-843e-f01307e9b23c,eba730ba-f46f-4ecf-b893-63892637cf74,20,25.63,729.78,18704.26,3366.77,USD
50afd82a-3fc6-493c-8938-3e1849721b7e,2ddbd2a4-8eb3-449d-95e8-d65a5277208a,01797adc-e493-4eb0-bb57-3fee18c2346d,398ecf8d-2d83-48a7-9f41-12af947fec8c,4863e377-26a3-4feb-9532-ffd35c4228ba,30,44.44,686.94,30527.61,5494.97,USD
b4c8b6e2-1957-4730-a4e9-aa0df5b36dfe,2ddbd2a4-8eb3-449d-95e8-d65a5277208a,448df1f3-23ff-49e5-8fcf-ec03ec872f29,a45fd716-8184-4f8c-9f54-c5effbfe6032,72399bd0-959e-41dd-a677-1ec17f3af41d,40,68.82,498.25,34289.56,6172.12,USD
e55a4df7-c607-41c6-b293-ccce5314f7ed,1bd20dbb-c485-49b3-bbc4-aef7903f41e5,27033728-e7af-41d9-9bec-be22830dae18,4c472308-ce89-4ea8-85f2-2f4e6aa20838,8f30334e-c4ed-4729-8217-39f3a5ecd019,10,16.61,1940.96,32239.35,5803.08,USD
a3c2327e-abe3-436d-b5cf-92233d00049f,e0a117a9-a86c-4771-b97b-c5872d7d72cc,4bb19075-a2d9-46e7-aca3-d0ea82cb9888,b1cd050f-c859-4e82-99ca-71a4e02fd278,f04ef0fa-f904-4af1-b2d1-4191ff13f344,10,57.83,68.05,3935.33,708.36,USD
2b2d7b76-447e-44a1-9206-0bb66f3fab98,e0a117a9-a86c-4771-b97b-c5872d7d72cc,9614d688-98c9-462d-81c9-3adb50f15d20,3abf63b8-bac7-464e-9940-c8655dec7e1d,05663a58-f417-4410-9919-81dc296bc9de,20,77.96,691.88,53938.96,9709.01,USD
2b62f008-e63a-4e1f-b995-33b3b51d5afa,b02cfb27-3924-4dc4-8d3f-529a2fa356b6,c026ab53-d226-4707-9b53-099c11bd7414,1f0731a7-5b89-4ab6-bc81-5077eca793fb,6e455c06-71d3-4168-8af8-291022f89509,10,71.41,1948.81,139164.52,25049.61,USD
7379ace0-b41d-4944-9d8f-ab566daa80c0,b02cfb27-3924-4dc4-8d3f-529a2fa356b6,620744cf-1ced-4053-a54c-248c7be3a2bd,5d4e2bc1-c8ef-402b-8253-e57f2af5d722,7c2b9c81-5019-4515-be37-fab9c68881f0,20,87.95,114.18,10042.13,1807.58,USD
613357e2-07fd-4f4e-802b-6b8db3dd8bf3,b02cfb27-3924-4dc4-8d3f-529a2fa356b6,5af6299f-c346-48ba-b741-279100fc0235,b3671782-4221-4ad3-a66e-167f839daa0e,e0f51398-c7c4-4529-9ff9-7a98fb58cc3e,30,64.21,2011.64,129167.4,23250.13,USD
