id,salesOrderItemId,conditionType,conditionValue,currency,isPercentage,conditionBase,conditionAmount
dac02717-7264-41d5-9f88-b49d2af55fa2,c0df673b-a907-4635-9816-585f9cae4015,PR00,511.13,USD,false,65.58,33519.91
a7f74911-0992-4fd0-8cf5-61cc24f29fcc,c0df673b-a907-4635-9816-585f9cae4015,K004,2.46,USD,true,33519.91,-824.59
c46eca00-1768-4ed7-97a8-4bb08523b976,c0df673b-a907-4635-9816-585f9cae4015,MWST,18,USD,true,33519.91,6033.58
3d0a8266-ad88-46c5-ae44-362f15743b35,ed923d46-db39-4e0a-9946-a44da522ce0a,PR00,1036.68,USD,false,86.92,90108.23
da4800c2-387e-411e-b3f2-8797a3f6f0fd,ed923d46-db39-4e0a-9946-a44da522ce0a,K004,5.36,USD,true,90108.23,-4829.8
779f377f-1ff4-43b3-9223-3e4c91df498a,ed923d46-db39-4e0a-9946-a44da522ce0a,MWST,18,USD,true,90108.23,16219.48
e42668a8-016a-4f0b-b087-45701ea6a6fd,6556a6e9-a7f7-4633-bc13-884d9b1b4937,PR00,340.34,USD,false,27.17,9247.04
1615ef61-4f6f-45b2-ac11-dcb3105e644e,6556a6e9-a7f7-4633-bc13-884d9b1b4937,K004,9.02,USD,true,9247.04,-834.08
06409ae2-2831-4e89-9036-875a659b6cd4,6556a6e9-a7f7-4633-bc13-884d9b1b4937,MWST,18,USD,true,9247.04,1664.47
ed2dbf34-8b9b-437c-a727-e9e4eff5dd1f,db8c37a5-5a12-4029-8327-e81dd017776e,PR00,1183.01,USD,false,63.54,75168.46
dccc2c55-5948-4a4c-b3c3-fc4c9b448d72,db8c37a5-5a12-4029-8327-e81dd017776e,K004,4.62,USD,true,75168.46,-3472.78
0d7cd701-54d8-4729-9c08-1702381477f9,db8c37a5-5a12-4029-8327-e81dd017776e,MWST,18,USD,true,75168.46,13530.32
1d16ba41-bd3a-4577-8646-311348477a1a,7be2b972-cd09-4d67-80c0-50e21cafcaec,PR00,1747.46,USD,false,42.58,74406.85
6e2acc7d-d0d6-4177-b1c5-2225c80ed935,7be2b972-cd09-4d67-80c0-50e21cafcaec,K004,5.18,USD,true,74406.85,-3854.27
e0bb87ce-bbfe-4410-81d9-fb91f3de4679,7be2b972-cd09-4d67-80c0-50e21cafcaec,MWST,18,USD,true,74406.85,13393.23
cd258163-96bf-46b9-98de-9155124fc802,fed6a423-6214-4c15-b70b-967eece37a9e,PR00,123.63,USD,false,14.6,1805
6eb772bb-952d-4f09-a5ab-51e3cebb24fb,fed6a423-6214-4c15-b70b-967eece37a9e,K004,5.43,USD,true,1805,-98.01
ba83cc4c-c98a-4fff-9c1e-9e3fed81d46f,fed6a423-6214-4c15-b70b-967eece37a9e,MWST,18,USD,true,1805,324.9
ab9c7e8b-784f-4274-a44f-a748b576cdf2,6e82c866-b1dc-44bb-9f32-eaf8b70f2199,PR00,90.99,USD,false,95.87,8723.21
9ee91507-a677-4f61-abc5-2b1e809900e2,6e82c866-b1dc-44bb-9f32-eaf8b70f2199,K004,1.66,USD,true,8723.21,-144.81
230f373d-61be-4302-a305-5195a6648e39,6e82c866-b1dc-44bb-9f32-eaf8b70f2199,MWST,18,USD,true,8723.21,1570.18
cc6759ad-c147-4957-8f96-281afb055397,ad599e4b-4838-47d3-8ad6-4c991787b80d,PR00,456.53,USD,false,71.1,32459.28
00ff90fd-73e8-4abe-b936-8b66c0773926,ad599e4b-4838-47d3-8ad6-4c991787b80d,K004,3.43,USD,true,32459.28,-1113.35
8a7ae85b-3a4e-4fa7-b50c-d6834674b3a7,ad599e4b-4838-47d3-8ad6-4c991787b80d,MWST,18,USD,true,32459.28,5842.67
617c6cfb-059e-4818-981f-9a341be7f5a4,db61276c-c60d-4695-b1b5-b10d6e8403ea,PR00,281.77,USD,false,85.62,24125.15
7b887533-539f-4e5e-8cd3-09743910e2eb,db61276c-c60d-4695-b1b5-b10d6e8403ea,K004,7.52,USD,true,24125.15,-1814.21
49061cab-0e36-401e-9e0d-fe862a566574,db61276c-c60d-4695-b1b5-b10d6e8403ea,MWST,18,USD,true,24125.15,4342.53
aa68f177-2087-4875-82ad-bda78c968599,f86f2d02-ee40-40f1-b3cd-098a52d55949,PR00,645.58,USD,false,17.85,11523.6
fc4230bf-613d-4272-8f87-3c013a3151f5,f86f2d02-ee40-40f1-b3cd-098a52d55949,K004,1.17,USD,true,11523.6,-134.83
5db86ac8-9571-4c34-b2fc-955f68bb8891,f86f2d02-ee40-40f1-b3cd-098a52d55949,MWST,18,USD,true,11523.6,2074.25
5fd55c1e-88c0-4bdd-abc8-8ca21e54d635,8f3ec1b5-25dd-4474-a393-8e1989ccf145,PR00,563.01,USD,false,24.02,13523.5
c21485ff-3b7d-4d20-80d6-56f0f44858e4,8f3ec1b5-25dd-4474-a393-8e1989ccf145,K004,10.65,USD,true,13523.5,-1440.25
82a01253-3eef-4c00-99ef-dd246f56563e,8f3ec1b5-25dd-4474-a393-8e1989ccf145,MWST,18,USD,true,13523.5,2434.23
0a2c1ac4-ee66-4d88-9b79-adb5013cd93b,cf7070da-8613-4be6-a3fa-8dde20b8f371,PR00,1043.11,USD,false,57.9,60396.07
9555f22a-be2d-4c20-a2c4-1bceee412d5f,cf7070da-8613-4be6-a3fa-8dde20b8f371,K004,13.6,USD,true,60396.07,-8213.87
2dfeeb7a-5a4f-4016-999f-805a0b73bad6,cf7070da-8613-4be6-a3fa-8dde20b8f371,MWST,18,USD,true,60396.07,10871.29
1b013e06-a53e-450d-9347-ffca033c65c6,51e27d96-627a-427d-bcbc-8fb19e605586,PR00,479.35,USD,false,90.97,43606.47
83e0e71b-b258-4c96-87c3-0b6a0f6a26c9,51e27d96-627a-427d-bcbc-8fb19e605586,K004,8.86,USD,true,43606.47,-3863.53
8d6f16e7-1861-4267-a759-2f550565f5b9,51e27d96-627a-427d-bcbc-8fb19e605586,MWST,18,USD,true,43606.47,7849.16
1757bdf3-7039-49e3-ae3d-2304cd43b42a,065d0ea1-e3b7-4389-b8a9-5de767c742e4,PR00,1982.3,USD,false,42.79,84822.62
1ccadda4-5c8d-458b-b15c-a6b6b461df3d,065d0ea1-e3b7-4389-b8a9-5de767c742e4,K004,0.9,USD,true,84822.62,-763.4
205da8e0-3273-41bb-8b0f-421179930074,065d0ea1-e3b7-4389-b8a9-5de767c742e4,MWST,18,USD,true,84822.62,15268.07
d10b6c34-0c6a-410e-8d5f-bc37a73c69bf,e01a8cf9-1466-4e80-bef7-28ce3cad352d,PR00,1850.34,USD,false,51.3,94922.44
930e50a1-3921-428b-80ec-df1efd4d6732,e01a8cf9-1466-4e80-bef7-28ce3cad352d,K004,4.87,USD,true,94922.44,-4622.72
be487297-12e2-406b-82d1-57cc3f03ffc1,e01a8cf9-1466-4e80-bef7-28ce3cad352d,MWST,18,USD,true,94922.44,17086.04
9f63689d-b545-4670-8f46-810bd8ffeac7,dbbb2a4d-a81b-4c26-872e-7d6eba4eea00,PR00,893.47,USD,false,56.32,50320.23
9ff0f57c-37d2-4484-9977-0edc59fb1fc6,dbbb2a4d-a81b-4c26-872e-7d6eba4eea00,K004,4.02,USD,true,50320.23,-2022.87
67a3ad8e-942e-4431-9e11-a392484db989,dbbb2a4d-a81b-4c26-872e-7d6eba4eea00,MWST,18,USD,true,50320.23,9057.64
c9d5c5c8-15a1-402a-abdb-389ba875ac05,bb18f704-ed8d-4dbf-9e61-9ed313b9663c,PR00,253.22,USD,false,45.37,11488.59
7995a05c-8b28-4844-b704-38554ea007f1,bb18f704-ed8d-4dbf-9e61-9ed313b9663c,K004,10.07,USD,true,11488.59,-1156.9
13f5bd7a-05a2-41f8-aed2-4e3f19db1f73,bb18f704-ed8d-4dbf-9e61-9ed313b9663c,MWST,18,USD,true,11488.59,2067.95
b3b370dd-e0b2-46d9-a406-93f3e586889a,c193bb6e-6655-4c02-9624-72f492b0758c,PR00,561.36,USD,false,26.39,14814.29
e19bb6e3-dd5d-4ae8-b061-5a3d84c9ffe4,c193bb6e-6655-4c02-9624-72f492b0758c,K004,14.86,USD,true,14814.29,-2201.4
dff665af-b8b8-4db8-8701-4ca97da6347f,c193bb6e-6655-4c02-9624-72f492b0758c,MWST,18,USD,true,14814.29,2666.57
75123ab1-72d8-42a3-9748-fdf410ad9ed8,9987b6d6-dcb7-47e2-8386-cb6d36219039,PR00,1898.46,USD,false,89.56,170026.08
e7dde399-a20e-4b54-81f5-83d1a0732889,9987b6d6-dcb7-47e2-8386-cb6d36219039,K004,6.2,USD,true,170026.08,-10541.62
15e9458d-762b-4285-84f2-b23f4f03148b,9987b6d6-dcb7-47e2-8386-cb6d36219039,MWST,18,USD,true,170026.08,30604.69
7324d475-be7a-450f-8643-0b0b9cbf3678,082ef9d3-e65d-46cd-b0d2-be0eb63dcf83,PR00,1435.04,USD,false,65.46,93937.72
38b22a2d-3af5-4cbe-acdf-1282a67047f3,082ef9d3-e65d-46cd-b0d2-be0eb63dcf83,K004,10.76,USD,true,93937.72,-10107.7
60091b1e-abde-4fc2-a823-97ea7a0edca8,082ef9d3-e65d-46cd-b0d2-be0eb63dcf83,MWST,18,USD,true,93937.72,16908.79
a8c99c6e-4ec9-4069-bd26-af42a951e27f,ae7e4db2-35da-4ff3-87d0-842b5ba89eaa,PR00,624.36,USD,false,34.19,21346.87
00a951b3-496d-4b13-bcfd-6531f09ac8c6,ae7e4db2-35da-4ff3-87d0-842b5ba89eaa,K004,1.69,USD,true,21346.87,-360.76
d8a9489c-33c2-4294-8b8a-4b5ee688d17d,ae7e4db2-35da-4ff3-87d0-842b5ba89eaa,MWST,18,USD,true,21346.87,3842.44
f7c66c48-2556-44a1-908e-e4344ec66b28,61dc3737-7e27-41be-8629-80d1a35edaa0,PR00,336.89,USD,false,16.38,5518.26
628ad138-abc6-443f-8976-aaa39a325491,61dc3737-7e27-41be-8629-80d1a35edaa0,K004,4.59,USD,true,5518.26,-253.29
47ffdfbd-6b53-4060-9c31-06cd330641da,61dc3737-7e27-41be-8629-80d1a35edaa0,MWST,18,USD,true,5518.26,993.29
39c9c6d1-caad-45c5-bb99-2caa883ce8b7,7f61a611-1484-4cbc-a691-4c471f40b992,PR00,1323.06,USD,false,73.14,96768.61
7d41ab15-3427-4b35-8807-9229ce79235a,7f61a611-1484-4cbc-a691-4c471f40b992,K004,1.85,USD,true,96768.61,-1790.22
8d52bfe9-dc13-4e66-bfc3-e012f64b24d4,7f61a611-1484-4cbc-a691-4c471f40b992,MWST,18,USD,true,96768.61,17418.35
180218cd-75f2-4c14-a9f7-4fbeb79a9f8c,b04c4c18-a5a3-4a7b-a44f-77fa1aff2af0,PR00,54.3,USD,false,23.09,1253.79
2a0e1d80-63d7-4e89-b75c-39b4d3c4213e,b04c4c18-a5a3-4a7b-a44f-77fa1aff2af0,K004,3.4,USD,true,1253.79,-42.63
a208952b-4aec-45b5-9a08-c6c3f9df9a38,b04c4c18-a5a3-4a7b-a44f-77fa1aff2af0,MWST,18,USD,true,1253.79,225.68
69ca8bab-4dd9-4c24-bb80-032b192d52c5,b302d195-c7e9-46f8-b54d-db9bceac4716,PR00,540.51,USD,false,16.26,8788.69
5ed9ff4c-27ba-40ee-8a8c-49910b7f9be9,b302d195-c7e9-46f8-b54d-db9bceac4716,K004,8.25,USD,true,8788.69,-725.07
b05dffc5-f7d8-455e-9a64-433b2877a3f5,b302d195-c7e9-46f8-b54d-db9bceac4716,MWST,18,USD,true,8788.69,1581.96
e9aaef19-7030-400f-9063-e5a8cd8a7bf2,0d770823-82e3-43db-be52-92b6baf3fe32,PR00,807.99,USD,false,24.65,19916.95
70817fe4-d64c-487b-8425-357030bb8178,0d770823-82e3-43db-be52-92b6baf3fe32,K004,12.3,USD,true,19916.95,-2449.78
9d17ce9f-67e5-44ee-b46c-91a87b1e8a9b,0d770823-82e3-43db-be52-92b6baf3fe32,MWST,18,USD,true,19916.95,3585.05
cf92d5fd-0a41-4b71-ada6-7d1706fb903c,d479584b-e9d3-4389-b48c-5470425491a0,PR00,375.14,USD,false,3.74,1403.02
fa2e3022-bd6b-42e1-990f-bf161a49297f,d479584b-e9d3-4389-b48c-5470425491a0,K004,12.5,USD,true,1403.02,-175.38
6e14cfe2-97b4-48db-921d-ae4aa7205732,d479584b-e9d3-4389-b48c-5470425491a0,MWST,18,USD,true,1403.02,252.54
8c514ad1-cf15-4e00-941c-f365a99e76a5,c08cbdc0-ef6f-49eb-841a-4bcc0f376de8,PR00,2150.19,USD,false,29.85,64183.17
a0c9def6-a14a-4715-bd8b-df7ef775aea1,c08cbdc0-ef6f-49eb-841a-4bcc0f376de8,K004,6.57,USD,true,64183.17,-4216.83
a28a103d-fd03-431f-be2b-b34c4fe78075,c08cbdc0-ef6f-49eb-841a-4bcc0f376de8,MWST,18,USD,true,64183.17,11552.97
d272a243-c143-4d17-83e1-9c2b5e05d3ba,b66af919-0785-4f38-b66f-6189bb689811,PR00,1533.99,USD,false,47.39,72695.79
cf07c95d-756b-434d-a394-3535216ab571,b66af919-0785-4f38-b66f-6189bb689811,K004,7.89,USD,true,72695.79,-5735.7
e92d444c-b437-4b00-95de-16a39bcc34e8,b66af919-0785-4f38-b66f-6189bb689811,MWST,18,USD,true,72695.79,13085.24
87943dcc-1eb0-4691-9d53-dc27db54d140,89d3c60f-5c60-4d13-9bf5-1c7fda1437f7,PR00,1769.62,USD,false,54.1,95736.44
14c4ca11-fbe4-4371-9bd4-c992fd389a93,89d3c60f-5c60-4d13-9bf5-1c7fda1437f7,K004,6.62,USD,true,95736.44,-6337.75
1785aefe-8e24-491f-a9e6-d33e0a029a11,89d3c60f-5c60-4d13-9bf5-1c7fda1437f7,MWST,18,USD,true,95736.44,17232.56
a4e3f850-9145-4d7b-8f91-62fcd1140e84,5ba7b2fc-2ff1-460d-a5a2-d4126c1bc401,PR00,827.79,USD,false,87.91,72771.02
d18048b4-6460-40ef-a982-83d87140fc32,5ba7b2fc-2ff1-460d-a5a2-d4126c1bc401,K004,5.8,USD,true,72771.02,-4220.72
c43fa470-9e34-42da-a918-abad53d27f59,5ba7b2fc-2ff1-460d-a5a2-d4126c1bc401,MWST,18,USD,true,72771.02,13098.78
14da0d87-800c-4d15-b87b-58557c88c2b4,040def33-c076-40b6-adec-b5cc42fa90e0,PR00,202.94,USD,false,13.38,2715.34
782023ac-7611-4bc0-9592-ac7f8c0d5130,040def33-c076-40b6-adec-b5cc42fa90e0,K004,6.26,USD,true,2715.34,-169.98
fe230015-6c5c-4d0e-8e4d-1fa49476fa67,040def33-c076-40b6-adec-b5cc42fa90e0,MWST,18,USD,true,2715.34,488.76
3fc1f95d-ae47-4478-93f1-3f52dacf6dda,35289573-b48f-45ff-9f87-36ad813301cb,PR00,1073.88,USD,false,77.29,83000.19
4a39842b-e723-4842-8d0b-d342f9a9884c,35289573-b48f-45ff-9f87-36ad813301cb,K004,14.34,USD,true,83000.19,-11902.23
95c731b7-28c5-4a46-98cd-cda86cb1cf36,35289573-b48f-45ff-9f87-36ad813301cb,MWST,18,USD,true,83000.19,14940.03
0cc91781-a20c-4956-a6cb-60f50ff6012f,266874a7-1dfa-44a7-8211-8b86b7d5ea45,PR00,96.34,USD,false,15.21,1465.33
bfc9d7ba-39d4-426c-8c5f-9d804f33df28,266874a7-1dfa-44a7-8211-8b86b7d5ea45,K004,7.22,USD,true,1465.33,-105.8
f2586191-4e3c-48fe-9f51-a2a93d8d7998,266874a7-1dfa-44a7-8211-8b86b7d5ea45,MWST,18,USD,true,1465.33,263.76
bc866705-cd28-40ae-8374-e3c7e269ca9c,78df3415-d8f3-4b6a-96be-954ffffd8c24,PR00,1701.68,USD,false,64.43,109639.24
f8fb589b-0e41-4af2-92d7-239117fd9c29,78df3415-d8f3-4b6a-96be-954ffffd8c24,K004,9,USD,true,109639.24,-9867.53
25f457df-b484-4791-b68d-212e958e84bd,78df3415-d8f3-4b6a-96be-954ffffd8c24,MWST,18,USD,true,109639.24,19735.06
88617bc7-d62e-424d-a0b4-b89d8ad4a3da,9868b127-7e56-4f8c-9c6c-775c778a9f15,PR00,823.43,USD,false,62.92,51810.22
dac9aae9-88d5-4f77-bb98-0f215e7595f9,9868b127-7e56-4f8c-9c6c-775c778a9f15,K004,2.68,USD,true,51810.22,-1388.51
bc51c306-d2e5-413e-baa3-43c213d583fc,9868b127-7e56-4f8c-9c6c-775c778a9f15,MWST,18,USD,true,51810.22,9325.84
b3b8cfcd-1633-4a2c-b241-3f99b1b4d416,9f4e3027-e110-439f-b969-6aa5e0f931b0,PR00,464.85,USD,false,9.45,4392.83
f0bcdb61-3fee-42f6-86a9-b7a4d977ce57,9f4e3027-e110-439f-b969-6aa5e0f931b0,K004,6.91,USD,true,4392.83,-303.54
30203746-d9bc-4213-b91b-02cacd44a636,9f4e3027-e110-439f-b969-6aa5e0f931b0,MWST,18,USD,true,4392.83,790.71
ad4bf741-72b2-420e-a85e-e207ce839325,98b73315-468d-497c-87c5-e90def72725e,PR00,1190.66,USD,false,41.6,49531.46
002a911a-204f-4093-ba0e-89431557b346,98b73315-468d-497c-87c5-e90def72725e,K004,6.85,USD,true,49531.46,-3392.91
be7b6e84-e16a-417d-842d-871af4409fcc,98b73315-468d-497c-87c5-e90def72725e,MWST,18,USD,true,49531.46,8915.66
538ecc49-b560-456e-a8f9-4c5aa904efc7,67d0af97-88aa-4c34-9824-9b9e610390dd,PR00,210.18,USD,false,24.25,5096.86
4667d8aa-2ece-4ba9-b3dc-f4e1fafd5458,67d0af97-88aa-4c34-9824-9b9e610390dd,K004,0.51,USD,true,5096.86,-25.99
fa8f3215-3423-4cfe-ad94-19c1f4c07d64,67d0af97-88aa-4c34-9824-9b9e610390dd,MWST,18,USD,true,5096.86,917.43
0d292da7-e789-4c16-a7af-d36e9e37354c,0b4833b7-b247-42b7-b07d-c8154a41ded3,PR00,451.33,USD,false,29.3,13223.97
1829738b-9f5b-4126-ae28-87b56c639824,0b4833b7-b247-42b7-b07d-c8154a41ded3,K004,12.37,USD,true,13223.97,-1635.81
041dc027-0ce2-4b7e-b57c-9812204d8d83,0b4833b7-b247-42b7-b07d-c8154a41ded3,MWST,18,USD,true,13223.97,2380.31
89964cd6-9b45-4de5-9d8c-bd01e9881499,2ea196f3-2bac-4f4c-87b5-a55172f21d0e,PR00,841.39,USD,false,8.61,7244.37
371c00d3-ae9b-4523-bb12-9d72db6f005f,2ea196f3-2bac-4f4c-87b5-a55172f21d0e,K004,3.57,USD,true,7244.37,-258.62
d0b3f653-068a-41d4-9ca8-c75d54aec00c,2ea196f3-2bac-4f4c-87b5-a55172f21d0e,MWST,18,USD,true,7244.37,1303.99
5b6d4fd8-67d7-4b92-9a10-7332a7cf1148,ae0e52be-cac6-452f-9e23-6e6a30ef9519,PR00,551.82,USD,false,9.2,5076.74
c69e827e-670b-470b-95ec-ebbe4cb22379,ae0e52be-cac6-452f-9e23-6e6a30ef9519,K004,7.04,USD,true,5076.74,-357.4
f1b08a04-7bd1-4fee-95f5-4afd544af1c7,ae0e52be-cac6-452f-9e23-6e6a30ef9519,MWST,18,USD,true,5076.74,913.81
2baca992-2e8d-4a0f-905a-307133493a78,e3845d44-e9c5-4b62-a436-32d05a13e836,PR00,1531.12,USD,false,69.94,107086.53
580aabed-3fbd-4b77-8f70-c06a5a7a6d43,e3845d44-e9c5-4b62-a436-32d05a13e836,K004,12.62,USD,true,107086.53,-13514.32
9c19a759-9faa-4209-b972-478f54b225bc,e3845d44-e9c5-4b62-a436-32d05a13e836,MWST,18,USD,true,107086.53,19275.58
e2302dc4-a951-44d9-a0cb-92e3488929fc,4b8ebde8-a42b-4da4-9feb-37026ccc2918,PR00,346.94,USD,false,85.14,29538.47
a53a9570-5223-413f-9852-0744647b781c,4b8ebde8-a42b-4da4-9feb-37026ccc2918,K004,7.19,USD,true,29538.47,-2123.82
fdac7b49-0395-4c30-b5fc-45c9c353b5ba,4b8ebde8-a42b-4da4-9feb-37026ccc2918,MWST,18,USD,true,29538.47,5316.92
2765b9b4-270a-482b-9010-db65059ae805,d806ded0-a000-4ce4-a479-2ff661a6ad67,PR00,863.5,USD,false,5.89,5086.01
258ad541-a92d-466e-95f5-e2b101523d48,d806ded0-a000-4ce4-a479-2ff661a6ad67,K004,12.35,USD,true,5086.01,-628.12
72a6817a-ec32-4da4-90ef-a7a08247ce5b,d806ded0-a000-4ce4-a479-2ff661a6ad67,MWST,18,USD,true,5086.01,915.48
3a5ae49f-dc0a-4282-a40b-da41a891207b,58edaa09-a277-4054-8ea5-067b7da514c8,PR00,1710.68,USD,false,27.44,46941.06
2d61168a-510c-4954-95f5-862dc8607796,58edaa09-a277-4054-8ea5-067b7da514c8,K004,5.19,USD,true,46941.06,-2436.24
0d5d8284-049d-4ed6-b775-51b8043703a1,58edaa09-a277-4054-8ea5-067b7da514c8,MWST,18,USD,true,46941.06,8449.39
731147b5-3a1c-4ae5-9410-bf8648842c6d,ee8757a6-2bd1-44c4-b841-4749dded4bc7,PR00,1511.46,USD,false,51.66,78082.02
ed2c147b-84e3-4b1c-9181-9d5a7383c1b2,ee8757a6-2bd1-44c4-b841-4749dded4bc7,K004,10.8,USD,true,78082.02,-8432.86
5208c3c4-5b1e-4b8c-b798-48920fcf4b05,ee8757a6-2bd1-44c4-b841-4749dded4bc7,MWST,18,USD,true,78082.02,14054.76
84ae1bce-74c5-4e3d-b1be-e832deeb660c,66e54548-16dc-4c45-bf1c-7ff88bc50d69,PR00,1278.22,USD,false,36.23,46309.91
fb53e688-a7e9-4b1b-abb5-a432cf530cc2,66e54548-16dc-4c45-bf1c-7ff88bc50d69,K004,4.04,USD,true,46309.91,-1870.92
2e4b63fb-566e-4c62-a125-313985150f7b,66e54548-16dc-4c45-bf1c-7ff88bc50d69,MWST,18,USD,true,46309.91,8335.78
48c6a62c-0899-45f2-89d2-f32a1004166c,8b2b0de4-48c4-4cfa-a580-7555cb7064aa,PR00,1169.66,USD,false,26.39,30867.33
0d80bf69-b08c-4e26-afe6-870cef39e075,8b2b0de4-48c4-4cfa-a580-7555cb7064aa,K004,14.15,USD,true,30867.33,-4367.73
66d8dec0-ef4f-4ecf-81d1-9f09ec40c21b,8b2b0de4-48c4-4cfa-a580-7555cb7064aa,MWST,18,USD,true,30867.33,5556.12
b19ceddc-9c9a-4b9d-bdb2-81814446d9ae,7ca73fd0-3d3f-4084-b4b2-b7de07fcee15,PR00,468.21,USD,false,45.56,21331.65
a5721529-0a8e-4577-8688-8c1b38b22048,7ca73fd0-3d3f-4084-b4b2-b7de07fcee15,K004,13.61,USD,true,21331.65,-2903.24
a9bae6e1-5621-4d19-8ccc-f7492f593ed8,7ca73fd0-3d3f-4084-b4b2-b7de07fcee15,MWST,18,USD,true,21331.65,3839.7
2542ec83-c035-4b17-9d60-1a9e0f0b8328,e076172a-185a-4ece-b4a0-b6517c114eda,PR00,601.98,USD,false,88.91,53522.04
022b9733-c286-45fb-b8ad-e4b1b4ce85e8,e076172a-185a-4ece-b4a0-b6517c114eda,K004,11.6,USD,true,53522.04,-6208.56
63ed7bb0-d178-4fae-8612-0fe875bd003c,e076172a-185a-4ece-b4a0-b6517c114eda,MWST,18,USD,true,53522.04,9633.97
3da53d4d-7d6b-4e76-aa97-355ddc300893,bad03b0b-149c-4cab-b2e3-e9cb63714b2b,PR00,136.88,USD,false,19.34,2647.26
c9af051f-5147-4b9e-aaed-bec2eb55f0fc,bad03b0b-149c-4cab-b2e3-e9cb63714b2b,K004,9.05,USD,true,2647.26,-239.58
6cf62cd9-5a99-43bb-9849-fe7de9c5a003,bad03b0b-149c-4cab-b2e3-e9cb63714b2b,MWST,18,USD,true,2647.26,476.51
9093a90e-7c52-4fed-a818-c478449258d4,27019fcd-f9e9-43ba-a0ae-7d27b35f8771,PR00,996.58,USD,false,43.91,43759.83
a65c4d3d-a7a7-4abc-a674-bc633584d51f,27019fcd-f9e9-43ba-a0ae-7d27b35f8771,K004,3.22,USD,true,43759.83,-1409.07
d9d20c83-6eeb-4e79-aa6f-25243c70cc28,27019fcd-f9e9-43ba-a0ae-7d27b35f8771,MWST,18,USD,true,43759.83,7876.77
00ae6310-f793-44e9-99c7-157bb5065874,72399242-7855-4487-9773-3f0d17c79072,PR00,1586.51,USD,false,95.85,152066.98
ea1fa6eb-7823-44f4-8111-cad4f00413ec,72399242-7855-4487-9773-3f0d17c79072,K004,10.71,USD,true,152066.98,-16286.37
f9b4e289-94db-4507-8a58-dfafac559cc8,72399242-7855-4487-9773-3f0d17c79072,MWST,18,USD,true,152066.98,27372.06
835c5a4f-649b-43ca-819d-fc5753a65599,8053861d-3b6e-4439-9431-ef1880b5057c,PR00,1896.09,USD,false,70.03,132783.18
024f066e-d032-474b-9748-de8597530e58,8053861d-3b6e-4439-9431-ef1880b5057c,K004,4.16,USD,true,132783.18,-5523.78
ad04af32-3d36-42c9-a8b2-58a8acaf38ff,8053861d-3b6e-4439-9431-ef1880b5057c,MWST,18,USD,true,132783.18,23900.97
f3c3a98f-3f3b-4aa5-9b6d-0e331e447224,5564e5eb-91c4-48f8-bdeb-96e81519d868,PR00,453.86,USD,false,63.21,28688.49
a0261861-1478-4588-8ffb-d72aaecd4e01,5564e5eb-91c4-48f8-bdeb-96e81519d868,K004,2.95,USD,true,28688.49,-846.31
8a620610-3bf0-4222-a692-c8eb5404ef7a,5564e5eb-91c4-48f8-bdeb-96e81519d868,MWST,18,USD,true,28688.49,5163.93
b0652569-be46-4b63-bd91-d36ffea7437b,9d606d2e-32a5-47f5-ad83-ae51cac4e74c,PR00,120.75,USD,false,89.44,10799.88
1fe1fd72-2297-40f6-9c6e-923c17c271d0,9d606d2e-32a5-47f5-ad83-ae51cac4e74c,K004,10.23,USD,true,10799.88,-1104.83
b28fbfc7-3f4b-4003-877b-9fd9b259a132,9d606d2e-32a5-47f5-ad83-ae51cac4e74c,MWST,18,USD,true,10799.88,1943.98
a447d986-8788-41be-97ce-2fc7ee07715a,12584469-f7ff-4453-ab80-e8bcee3c1022,PR00,1101.63,USD,false,78.43,86400.84
9e939610-bd20-4e8c-acdc-c75188a83ec8,12584469-f7ff-4453-ab80-e8bcee3c1022,K004,10.82,USD,true,86400.84,-9348.57
165a6c50-4dfe-4ddc-877a-14566ed00b9b,12584469-f7ff-4453-ab80-e8bcee3c1022,MWST,18,USD,true,86400.84,15552.15
709751f4-f934-45f6-8ce4-859d7bf61555,8fc8300b-df3f-47b3-a32f-584876fdcb28,PR00,1621.76,USD,false,45.54,73854.95
8025eac8-5a7a-43e6-a91f-e0047f5702bb,8fc8300b-df3f-47b3-a32f-584876fdcb28,K004,11.32,USD,true,73854.95,-8360.38
a090514d-4362-4822-a609-647e45c22aef,8fc8300b-df3f-47b3-a32f-584876fdcb28,MWST,18,USD,true,73854.95,13293.89
3bd3ba44-1f40-45e1-a5fe-a1d34712050d,e98a1c76-f0d9-4448-bd70-948c1125b4f6,PR00,288.77,USD,false,85.91,24808.23
0ef0fd8b-1369-4f55-b6c0-59f066e50fac,e98a1c76-f0d9-4448-bd70-948c1125b4f6,K004,6.89,USD,true,24808.23,-1709.29
4be9c194-c596-43d8-b25d-31aad6e55ae7,e98a1c76-f0d9-4448-bd70-948c1125b4f6,MWST,18,USD,true,24808.23,4465.48
577cf49d-92a2-4c2a-8e55-22cc1c9791ba,9b1d07af-214a-4301-95f0-be662385cefe,PR00,31.08,USD,false,9.42,292.77
a3e57fd0-b6a9-487b-b41a-31200270fac3,9b1d07af-214a-4301-95f0-be662385cefe,K004,0.2,USD,true,292.77,-0.59
209d8b8e-a497-4435-bf34-5e2d3a9aef13,9b1d07af-214a-4301-95f0-be662385cefe,MWST,18,USD,true,292.77,52.7
