id,deliveryId,salesOrderItemId,itemNumber,materialId,deliveredQuantity,unitOfMeasure,batchNumber
832c1d38-8f66-47d5-bcf5-01b4e666b5d8,d67853c8-9637-46bc-ac1b-fe531f346731,175fb43c-445e-4460-a826-5c89fd46d32c,20,f04ef0fa-f904-4af1-b2d1-4191ff13f344,6.2,L,BATCH-68248
785db422-7dc3-4c64-ba3d-002a54284cb8,9e7898e9-1b14-4a3f-8138-21ade7aa667d,510d86af-0dd1-4585-9901-5c80095ade56,10,71b984e7-ae44-447f-8197-720036bc84d1,54.78,KG,BATCH-48172
1bb3872b-f5d9-418c-8fc8-bc2891fb38e1,9e7898e9-1b14-4a3f-8138-21ade7aa667d,94fb2f3d-e00f-48d8-a2cf-28010f908536,20,23ad7741-05f2-4277-a4d5-ba0d88bd3389,99.51,L,BATCH-29313
12c29b96-723d-4f58-876c-ab37d495df35,9e7898e9-1b14-4a3f-8138-21ade7aa667d,45aa3c66-f1f3-4dc7-b443-95f473a75bab,30,71f83dec-30ab-4261-95c1-9f924d4db3d6,23.01,EA,BATCH-60399
8a0b5c81-2fea-4159-bfb0-1643a1c3a2de,b5c73ff7-9da4-436a-a3ef-0e5efac7f6c0,260bded5-5cf4-4286-a230-c5b3e27abdf2,10,313b0b29-2123-4f94-b393-fd84e96d14b2,46.61,EA,BATCH-16397
2397d38c-825d-46e2-8f81-ec5cf2bc44b7,b5c73ff7-9da4-436a-a3ef-0e5efac7f6c0,37aad46b-6077-49a7-8efb-5f5a4d64be3b,20,65c739f9-760b-4757-ac7b-402d401e670c,67.31,EA,BATCH-56229
0493918c-58e3-4aee-ab75-6d7e9ff2c6d0,05f5ff13-18ca-4dd6-bef0-c6c509daef66,76a86e32-5f37-426f-92ce-64dad1d006b5,10,b349fa67-df9a-428a-acdb-1459a9882d6a,3.34,M,BATCH-56953
90dfc77c-a4a5-48ee-bc83-8bb88a142907,05f5ff13-18ca-4dd6-bef0-c6c509daef66,bc41b679-1d6e-400a-8e37-6fd5317b8dc5,20,8dfa4aa2-ee86-463a-9b40-e51f3627afba,72.2,EA,BATCH-84224
548e2d7d-1997-41cb-a15e-3024ae6b60a1,05f5ff13-18ca-4dd6-bef0-c6c509daef66,da1f5586-bdc2-4a8e-94e2-bb32027038d7,30,f07e954b-6f8e-4f89-95b0-7be4b7b5b6bc,58.56,M,BATCH-99666
eaffb24f-2293-4ea8-97e2-dbe1ea67e64d,05f5ff13-18ca-4dd6-bef0-c6c509daef66,aaad0c9f-9d71-4834-b770-859855d191f3,40,108b2aea-5fb8-42e7-b62c-2588f95f4f40,76.46,M,BATCH-45219
f74d4bd4-58f4-41ce-a43f-68d96f05b2b2,d2f68150-6cbd-4344-8250-b6bd09f44bff,da0c14ca-7f7b-46ef-9e7c-3f45b15f1624,10,35049187-8063-4ff0-ab1c-107c698144c8,34.47,L,BATCH-49102
8fa88199-8e18-4507-9f81-94dd32433587,d2f68150-6cbd-4344-8250-b6bd09f44bff,ba3e066e-c384-445a-b926-5a85428db558,20,5a80ee4f-c974-4014-942b-4f577beed7d8,96.24,M,BATCH-32111
6ebc3df3-2820-4bdb-9abd-82ca4af583a5,d2f68150-6cbd-4344-8250-b6bd09f44bff,62b50da5-61f7-489a-9d3c-066be11af08d,30,897626ce-5edf-4d27-a1e6-4f22a2b22f36,36.58,M,BATCH-46516
d0b6e96b-6c0a-46f5-a09e-5562f68787a6,d2f68150-6cbd-4344-8250-b6bd09f44bff,a0ac1a12-5338-4fba-85cd-699494edbbe3,40,60166674-8ba3-4b7f-a8a1-856fad1236cb,52.57,EA,BATCH-32539
13cc310e-345e-49f5-9d96-58e3049d9b0c,3a7d1cba-addd-4b37-9ae7-b14f70c9b68a,c212c740-3366-4acf-9417-8d50a5c7dd95,10,ec447f33-911d-4b35-8e2a-bc14096d88b8,73.18,EA,BATCH-37286
a7de8360-60a9-4f81-a787-e9b9979ccf22,3a7d1cba-addd-4b37-9ae7-b14f70c9b68a,5d68a927-6273-4896-9d31-77d5355e9ec6,20,62ff749f-d361-43f1-9752-4e95965739ef,65.89,M,BATCH-42475
8cc42d26-af4a-4cbc-aa48-68b0f60e6d7d,3a7d1cba-addd-4b37-9ae7-b14f70c9b68a,2ebb1fd0-3882-40de-b270-fbf56a67d2d4,30,55b9a745-66ce-4c3a-b79e-9b38fb0d831a,1.49,EA,BATCH-61575
cfe83a34-ea57-4f86-9f8c-b36b5cd7a231,def95b90-1ccd-42cc-8f88-c877f2a89b33,33e33163-a33c-493e-af9c-5131302defcf,10,7b659ef4-3894-44e2-a994-b9eb07053586,63.56,EA,BATCH-92271
d4d01bc9-31bf-480d-ad3f-19bb16e18c95,def95b90-1ccd-42cc-8f88-c877f2a89b33,5a1b00dd-1232-46a7-b394-5fba8476322a,20,4c330d88-57ac-4568-81e2-e1299fdec989,15.01,EA,BATCH-46045
9c8e5570-72f8-4792-a6f2-f6c884106c64,def95b90-1ccd-42cc-8f88-c877f2a89b33,a170b538-eb5b-4fe8-bc29-cef4fe161172,30,b349fa67-df9a-428a-acdb-1459a9882d6a,58.9,M,BATCH-64222
6be70050-9dbb-4294-861d-f40aea840f1e,d0f53e9f-e66b-43c5-9e1a-5a07e46d12c8,59f04f28-48c4-48ad-a1f6-2d5a14b09f1b,10,17308517-ece7-4c84-9585-04cf9b3cebe6,83.66,KG,BATCH-64262
6bae9d2b-5910-485e-8815-8ab53439fbc8,a27761c1-ee2f-431a-b08f-58ae51f4fb45,f03446ae-8842-4308-b464-e2662a95e903,10,f1c87962-e295-47c4-8bf1-baa340a21fc8,86.46,KG,BATCH-16283
8fb89687-0a7a-4391-b036-6d8db02d0970,f464af09-4361-4784-a6ae-b8df66a82988,11e9540d-67ba-4a43-8c5b-3dbd6f2bcc13,10,f07e954b-6f8e-4f89-95b0-7be4b7b5b6bc,14.53,M,BATCH-25130
9859ceea-78e3-44e2-ac7e-77606d24b2ff,7d99449e-1e93-4a1a-a9fa-402ff8128db6,3acf7578-4148-4470-9f20-7765c008664b,10,7c2b9c81-5019-4515-be37-fab9c68881f0,98.95,M,BATCH-99877
46317caf-5f00-4b4d-96c9-c7249d61d4e8,54425331-f8fe-47d1-acbd-cd597c871950,c3dcaf61-da88-46be-8a75-8ee40fc0c199,10,b2e3333f-7123-4a91-8a57-9180e07b840b,45.95,EA,BATCH-46477
382e69f3-8e57-4a4a-b20e-56eb9b0aaa4b,55c66383-bbc4-4d61-ab8c-8117dd2159f6,b1d08f9f-1629-4fde-9eb7-c56ccc8ac1d0,10,71f83dec-30ab-4261-95c1-9f924d4db3d6,5.58,EA,BATCH-42792
22596b74-4354-4e88-bb2b-19b8a3c95ee0,22c4d9f7-4d3f-4237-bc82-371ccb0d70de,5ee84a04-33ab-4005-9f92-7ffb5c483ebd,10,e22b94e2-f5cb-4027-be0b-6b195dc0d177,4.23,M,BATCH-92459
8b050ead-b1e4-41be-88df-8f6b3bf9693b,e5d179aa-ed69-4f24-b202-35c72f95a8e5,7eba358a-0916-410a-ae91-3d825290678b,10,bb74d430-0a87-4db9-a738-a026bc016e51,74.46,M,BATCH-20713
5ef38ebd-71c8-41aa-a2c7-7bd308de7e72,e5d179aa-ed69-4f24-b202-35c72f95a8e5,1bf31f2d-b99c-4377-bdd1-ed6408b9aa76,20,88e1c06f-fae7-41b0-88e2-643a184a04b7,83.16,EA,BATCH-81818
40e6af0b-8f8f-44b1-b138-66580112dc6c,e5d179aa-ed69-4f24-b202-35c72f95a8e5,aff873c6-f990-4692-b883-c5493b100c84,30,72399bd0-959e-41dd-a677-1ec17f3af41d,15.49,EA,BATCH-36057
c2a4d338-35c7-43db-8cbd-c83cd2ee41a3,e1c94c28-5bfc-4e31-ab5e-cd1acb246e58,92e3fd0d-b295-44de-a100-9a796a7b1b31,10,05663a58-f417-4410-9919-81dc296bc9de,5.09,KG,BATCH-30656
d3940292-7991-4ec3-a7ec-36c8c6b7e56d,e1c94c28-5bfc-4e31-ab5e-cd1acb246e58,9a122da0-1cc6-4447-b818-d3fa6f4887a2,20,a1d7d628-88c0-44c2-91fa-6e3702e0c936,66.78,M,BATCH-10265
c3fc0a84-57ae-4694-be62-09e2dbc6543c,8d35ac4d-f873-4c17-94f2-39b47219f443,3d70097a-53dc-409f-bcad-d4cec6c8a90a,10,f1c87962-e295-47c4-8bf1-baa340a21fc8,88.29,KG,BATCH-49834
f931f36d-e820-40b8-b43e-7aff92cb2102,8d35ac4d-f873-4c17-94f2-39b47219f443,7b4afa20-496e-4194-97aa-2b22c6f6fa73,20,0129d1e5-34be-432f-8d26-2a86547037eb,12.75,KG,BATCH-81960
31838387-db72-400b-9009-48d656cbd6af,8d35ac4d-f873-4c17-94f2-39b47219f443,54aaffbf-1ef0-427a-91b6-23492469aa83,30,5a80ee4f-c974-4014-942b-4f577beed7d8,60.12,M,BATCH-76800
100d46a9-747f-4ced-8b02-3d83aad50141,bc52f82a-8530-4d01-8598-6b83c842778c,81eed3b5-9d6a-482e-b082-9b3121384197,10,72399bd0-959e-41dd-a677-1ec17f3af41d,4.69,EA,BATCH-19153
7a92d7cc-332d-44ce-9b9b-70d7387100d4,bc52f82a-8530-4d01-8598-6b83c842778c,0348ee6b-3c85-45e7-b88c-d4ce82d3b40b,20,f9fd9f2b-bd7c-403d-9288-601ec002fdeb,38.33,EA,BATCH-21941
f98c3046-e73b-4281-8ec0-ed5a31cee8b5,bc52f82a-8530-4d01-8598-6b83c842778c,0fd348bd-5e46-4754-bd0c-ceb4fcc006ee,30,2a647296-1fa3-49bc-8c17-c1238d4ff225,9.97,EA,BATCH-70470
1768d79f-c3b2-43e5-a52e-1837f78da6be,bc52f82a-8530-4d01-8598-6b83c842778c,05dc3aa5-406a-4189-a91c-b740edc69254,40,55b9a745-66ce-4c3a-b79e-9b38fb0d831a,5.42,EA,BATCH-45634
a4849a84-da8e-4df5-918d-995aab3d8350,1001a9cb-806f-449d-bad6-9dbd7c985951,936581c8-113c-444a-98ac-635961abe856,10,9f2ef52a-e72e-4b39-bb4e-c3775a065999,58.31,M,BATCH-45682
2ccc8b1b-7ccb-415d-bc36-06a7c2b2b673,49e51ade-ed4f-4388-bce5-948bbf230dd0,7b156ffe-f70d-4eaf-a26a-6b269d1852c5,10,b349fa67-df9a-428a-acdb-1459a9882d6a,20.39,M,BATCH-43054
b6c58b4c-e660-449c-8eef-c11fbc3627e2,49e51ade-ed4f-4388-bce5-948bbf230dd0,7434f941-8a03-4b65-a4af-fe0e88cc3a83,20,8dfa4aa2-ee86-463a-9b40-e51f3627afba,58.07,EA,BATCH-40738
4cef2e3a-c140-4a71-a4ef-930cc3a2889d,49e51ade-ed4f-4388-bce5-948bbf230dd0,adf1ec9d-e6b9-4016-8a90-dae47608847f,30,19d60529-c330-4086-a555-1df208027bf5,22.4,EA,BATCH-67942
42a19ba1-a768-4487-8b86-fcd072503bb9,49e51ade-ed4f-4388-bce5-948bbf230dd0,7831758c-9d10-4981-b0fa-c7f860cac945,40,f07e954b-6f8e-4f89-95b0-7be4b7b5b6bc,74.44,M,BATCH-22418
3327011c-faea-4bd9-b6b4-f752afbac209,6c7519b8-a029-41c5-a3c3-b7af6dbf1e5f,0b5a1dc5-a518-4ffc-a375-84149740ef38,10,7c55de4a-fe7e-4d64-a46d-f3b92accfc8d,79.82,KG,BATCH-45608
f7a114ff-d6ce-4fd6-bc63-389ab0785aad,6c7519b8-a029-41c5-a3c3-b7af6dbf1e5f,757b94c4-7825-4c7a-954c-c78e8b0b54eb,20,71b984e7-ae44-447f-8197-720036bc84d1,31.72,KG,BATCH-70632
c2c9a33c-bee1-45b4-9370-05cfa0b1a428,89772086-eb66-4efd-bc92-ed3375878852,bd2510f4-6304-41dd-8476-115b866385f0,10,45bfc536-a3fb-4051-aed1-77ba0c422b3c,71.47,EA,BATCH-56720
9bfcd9f8-f0bd-46de-9745-f83beed7e959,89772086-eb66-4efd-bc92-ed3375878852,782e5c01-afba-4c1f-a396-916c719cbbd3,20,1e49385d-51c3-40ef-9477-6672cdfd3a08,45.22,EA,BATCH-82115
3a05a7eb-1dfd-4c48-a313-f732f4e9057c,50c0cd8d-c826-472c-9a7a-c2e5eddbc891,ffba0f01-bfd4-4e1f-977f-70bc457facc0,10,048b08eb-6a25-4330-aee8-1d400d65d555,91.84,EA,BATCH-96283
60d51652-333e-4889-b9ca-65a540252ab6,50c0cd8d-c826-472c-9a7a-c2e5eddbc891,d52515c2-4625-4da9-9383-77410b00d0a9,20,eba730ba-f46f-4ecf-b893-63892637cf74,44.78,EA,BATCH-30901
d192986f-e351-4b2a-856e-7ff0e366935f,50c0cd8d-c826-472c-9a7a-c2e5eddbc891,2b557dc5-b21b-43b1-9e34-730a2a466048,30,60166674-8ba3-4b7f-a8a1-856fad1236cb,6.96,EA,BATCH-40570
2ba792be-4280-4ede-abe6-d8a753b39072,e1e6f81d-0af2-495f-92d4-43bd52971bce,cbedbca8-1bcf-407e-8420-ee69089eadee,10,e22b94e2-f5cb-4027-be0b-6b195dc0d177,54.93,M,BATCH-95164
1e63425e-0e81-4120-a371-255accf3bb11,e1e6f81d-0af2-495f-92d4-43bd52971bce,68f482c7-e821-455b-b04a-d7015e62fdea,20,b349fa67-df9a-428a-acdb-1459a9882d6a,8.33,M,BATCH-28996
8e2669ab-284a-4a4d-916e-85f08b709311,e1e6f81d-0af2-495f-92d4-43bd52971bce,fb211f1c-4774-4ddf-b9f7-015bbe1c123c,30,373e4e9a-babc-46d4-9a09-464ba730c171,46.54,KG,BATCH-82793
2dfe9858-7f86-485a-8799-64ef5eea229d,b3083fad-7475-4d61-a08b-0b2d2867f2bd,ac326fc4-221b-49bc-b0ce-784e022f0e61,10,a3234007-fa86-40b4-b17e-94255b516418,20.12,L,BATCH-71733
ceab43fb-20fc-4b29-a804-862618dd4d18,b3083fad-7475-4d61-a08b-0b2d2867f2bd,8429771e-7f19-43c0-b0ad-063453d70f28,20,eb441e4c-7209-4ad8-949b-7dd500718446,70.58,EA,BATCH-51166
3cc4c39e-68a6-45dd-bad3-1892fb3d0945,87c4e96a-0dc9-48db-b502-99571abd1178,aad0b0f0-8b58-497d-a262-de0339198b2c,10,936705d2-ba01-4342-a24b-f40c6fda6b56,2.81,KG,BATCH-91955
862021f0-f908-4324-ad83-5c4cc6b4b2da,87c4e96a-0dc9-48db-b502-99571abd1178,bb8d7462-fd61-4fa5-8037-69bb4b7a0051,20,9e1cafad-c22b-49d9-b8f7-a5939155ab18,27.84,EA,BATCH-22117
a3a30287-1393-4f0b-a98d-b56181bd4867,87c4e96a-0dc9-48db-b502-99571abd1178,d45052c7-5dff-478c-9ee6-3230a5497eb2,30,71b984e7-ae44-447f-8197-720036bc84d1,52.62,KG,BATCH-47003
fa415148-dc1e-4ff7-9b13-67bdb33d0065,c16ccfa9-fce7-4fa5-a722-7fc49ba04061,06f27015-2f1d-4d36-ab38-134d012b79e9,10,0538f843-0ea1-4ce6-b379-b4c611fdce1d,42.61,EA,BATCH-82711
12429ec3-4697-49e1-981c-a8b5442d2939,c16ccfa9-fce7-4fa5-a722-7fc49ba04061,0154a1fe-7dd5-482b-b00e-8c8a4e667383,20,8937a1cb-a912-4dca-81f3-177fc4f891f6,84.19,EA,BATCH-43308
1d3b9a6e-a714-42ba-ba0d-1e256a81e6c0,c16ccfa9-fce7-4fa5-a722-7fc49ba04061,d2a6a40e-affb-43e1-86f7-4c127c48ba23,30,b19f6295-6748-4092-97e7-2b8267f9b702,38.46,M,BATCH-75593
b33098e4-dfa0-4f2f-97f1-de4159c621fb,41ab079a-eaf9-4de1-9050-c68d5e70654e,88850df8-9a31-4cf1-95b8-c7d770d8b822,10,1ccd8c25-39b2-4716-b553-ba942c6a1649,2.99,M,BATCH-19166
951df9d7-9102-44f8-95ae-a340ca9d0387,41ab079a-eaf9-4de1-9050-c68d5e70654e,dfbc6390-9eba-472e-86f7-04c0937232d1,20,3657e2ea-0055-47e2-96be-837f36090a1e,44.94,L,BATCH-63054
7d7c6959-990c-44ae-988f-c2547be4fdbe,c8b7bc1e-2705-41bb-b239-0ac36475ca59,8a08161d-0c7f-4af4-bc86-a00fe09ea1fd,10,d794c123-a890-43b9-a7f8-d596c2a8ed5a,48.55,EA,BATCH-18806
83606b35-152b-4cbc-abf0-4de91e698bf9,01a6fc05-0706-4701-b211-b0c0fba02a9a,fe6354f4-cdef-49dc-821d-87c928dd831b,10,9d03b734-5ff9-4578-98d6-66622cee846e,94.97,EA,BATCH-22590
c4a1e4c5-74d1-4922-a296-6ffab613ee07,a9ba9494-3fc8-49e6-b140-c914c8dfa007,ee6425bc-318d-4aaf-9f92-64fb6579d941,10,f04ef0fa-f904-4af1-b2d1-4191ff13f344,45.98,L,BATCH-31361
ed28f1bb-fde0-46aa-b6e4-0ff193f319c2,a9ba9494-3fc8-49e6-b140-c914c8dfa007,63fe244f-6633-4e59-a2e4-687e144268bb,20,0129d1e5-34be-432f-8d26-2a86547037eb,14.43,KG,BATCH-61975
783359d0-431b-46db-befa-c1f45a2ca26e,f98bcbb7-9aab-4c88-ab74-c954886d866d,49312925-e631-43ce-8c03-0a35c094c77d,10,be1d466d-3f31-440e-b94d-6a8e92106328,23.15,EA,BATCH-98954
bcf652cd-a7ae-4afa-bf77-173951262e94,f98bcbb7-9aab-4c88-ab74-c954886d866d,766dfcc3-134e-4187-943a-ad3fae94eaab,20,b349fa67-df9a-428a-acdb-1459a9882d6a,31.17,M,BATCH-74140
00dc5624-b568-4e45-9755-d18ff4a6b935,87ccddc5-ba81-4a2d-9af3-5599a951e511,2c2bedf3-d516-480e-9b37-206af0a6817c,10,ef19e1a6-fbf1-4f06-b051-90eaf1e64f9b,26.52,M,BATCH-21052
be3685fa-62f4-4b73-b36c-525d61618a46,87ccddc5-ba81-4a2d-9af3-5599a951e511,2c95676f-c293-447c-9b22-01b9a51f0e27,20,23ad7741-05f2-4277-a4d5-ba0d88bd3389,45.28,L,BATCH-46944
5afded92-1b34-41f3-85c1-e48878420f9a,df146e32-e037-4c71-aa1c-de779507fff3,6004a79c-0a75-4628-985c-2a761a47d64c,10,17308517-ece7-4c84-9585-04cf9b3cebe6,73.09,KG,BATCH-90745
eef525cd-f24d-4b6f-9982-4aaac2f10e51,df146e32-e037-4c71-aa1c-de779507fff3,6b6d28ae-64b2-4a58-9412-cc0abbf17e20,20,923a40e7-4179-46a2-9e13-d3c5526167ac,91.15,EA,BATCH-48375
e89a5ffb-0a73-4a91-a71c-bf159f831845,df146e32-e037-4c71-aa1c-de779507fff3,a472c11c-2592-4cfc-bbe4-a560ece755af,30,0ba6b064-c020-4397-9342-d2599bc6fdb4,7.36,EA,BATCH-93720
22fd2974-576d-4a8d-9916-291123ad1dba,df146e32-e037-4c71-aa1c-de779507fff3,fd693078-c2f4-4c61-9b17-65064687285a,40,1669eed6-fd27-45e4-bbea-db85a5a0ad3c,25.83,EA,BATCH-21633
36ac3364-712b-4697-8590-e89a65c977a1,621856b6-95f3-4c51-9f9b-d2d832c53b2a,0a13c905-905c-41b2-ab11-25c8001b0afb,10,897626ce-5edf-4d27-a1e6-4f22a2b22f36,56.62,M,BATCH-78390
3041346e-42c7-45b5-8249-59907340c40a,621856b6-95f3-4c51-9f9b-d2d832c53b2a,bd915b2e-9ac5-4bde-92a8-e96087ce96ca,20,2a647296-1fa3-49bc-8c17-c1238d4ff225,77.51,EA,BATCH-49801
010a3488-69bd-4729-8fb4-cb36efa83914,8efd1a7c-0ca3-417d-9be8-9d4cfe964d9e,687a42f8-b3cf-4639-9c68-7d4ca4174f96,10,23ad7741-05f2-4277-a4d5-ba0d88bd3389,84.7,L,BATCH-77955
f1fb5416-db40-4d1e-8818-4cf1be6cdcab,8efd1a7c-0ca3-417d-9be8-9d4cfe964d9e,4f17ce29-a017-4d1e-a7c5-b18fb458a4e6,20,897626ce-5edf-4d27-a1e6-4f22a2b22f36,59.81,M,BATCH-66831
68dfdb14-ba65-4c67-809e-46c4a27db68c,3fab2a82-cd08-482a-86b1-c174d174c43b,d1042dd5-0471-4283-8f41-ecbef5331c3a,10,65c739f9-760b-4757-ac7b-402d401e670c,70.29,EA,BATCH-94368
6abcf0c4-9917-48ab-ba4c-574c78d6f696,3fab2a82-cd08-482a-86b1-c174d174c43b,ce1802c2-880c-44de-9dde-db2a6b0960bd,20,4cbb1d69-dd4a-45ea-98f9-88012dac76c5,26.27,L,BATCH-28058
20272158-bcda-4a3a-ad38-e398d6f4aff6,3fab2a82-cd08-482a-86b1-c174d174c43b,9ae6e625-12b3-40ed-8a02-1240fc04d02a,30,7c2b9c81-5019-4515-be37-fab9c68881f0,13.88,M,BATCH-18009
6da673c1-6c93-49f2-b27d-63dc03c5b910,3fab2a82-cd08-482a-86b1-c174d174c43b,c067fb58-0a54-4a9e-9d04-f205babd77a1,40,8212680e-288f-4a8e-8c15-7a6d69b07ed9,80.8,M,BATCH-22110
3276b79a-1e56-4ae9-af0c-c3579303385f,6ede933a-7cbf-4e1e-9163-904525b15d08,0dfb3964-ee0d-47df-b4d5-d4590012246e,10,d794c123-a890-43b9-a7f8-d596c2a8ed5a,41.83,EA,BATCH-14807
381d3d19-c37c-4b96-a283-e5b441713fb4,4656463f-e440-4b02-8677-20473bc2aea5,6fb8f444-dae9-4fd4-89f9-2d182c140f27,10,1856654a-a340-4b51-b787-39d4a6aac92e,58.34,EA,BATCH-30041
107116c3-da86-41ba-b0e3-28f8a8786e8d,4656463f-e440-4b02-8677-20473bc2aea5,cbe063d0-da04-4bea-bfbf-158315ab5193,20,916f33e7-d13f-4488-88f9-2788366d06f6,39.11,EA,BATCH-18916
41c8bc7f-4014-4504-bb30-46f32da92aa5,07c7adc3-9621-4975-8e24-93e9e25f1c66,4c9464c9-e43e-4aa7-9e73-a61dec797779,10,cc208472-9d81-47c8-a86c-888d713bd284,22.52,EA,BATCH-74267
f2585220-4c66-4894-9d6e-db8b5b0de3ec,07c7adc3-9621-4975-8e24-93e9e25f1c66,55810ebf-f94d-45b7-adf1-003b0b6bb9b8,20,35049187-8063-4ff0-ab1c-107c698144c8,3.31,L,BATCH-68102
905e4161-12a8-4860-9f5d-a53e15199310,07c7adc3-9621-4975-8e24-93e9e25f1c66,b86d0b11-0bd1-49f2-baa5-ddc581ccec6f,30,606bdfe1-a2d7-444a-adf8-b26de30af02e,60.16,EA,BATCH-49217
5b1d0c59-7f98-49f1-a7a6-d60f512f19bc,54dc99aa-196e-45b3-abdf-4965378e5129,291fa7db-f188-45f5-955a-092c843b01c3,10,0ba6b064-c020-4397-9342-d2599bc6fdb4,51.9,EA,BATCH-71572
c93aa30a-b95c-4ecd-a069-7e0b67924240,7b83bf01-63f8-45f0-801e-04baba583047,02544dbf-7b20-4890-8d27-0b143dfbf824,10,17308517-ece7-4c84-9585-04cf9b3cebe6,16.02,KG,BATCH-57418
b61b3949-83dd-4e4f-9e6d-b2c601659b5d,cd348e3c-2315-4412-922a-ae08fa2e8ab1,2693503d-3ebe-4e08-9419-81635c63b105,10,e8d510ea-fe69-4369-b50c-de4c7f906648,85.47,EA,BATCH-88430
5988f3f5-68c8-4979-9096-6823132303fa,ea7ad847-7166-49e8-894d-4bbc4cb6ffe4,ad39de6d-211e-4fe7-bc02-371b628f3e39,10,eba730ba-f46f-4ecf-b893-63892637cf74,5.71,EA,BATCH-15569
f914cc5c-41fd-4703-835e-69bea2e78f72,da6ea657-f952-4118-8b41-afe33904036e,a78904d0-ce6c-4a67-9301-9a6c298497fa,10,1856654a-a340-4b51-b787-39d4a6aac92e,22,EA,BATCH-53037
b34fb17a-3bad-4283-9cdf-1365e0347ccb,da6ea657-f952-4118-8b41-afe33904036e,29e7a1a7-b317-4412-bef9-411629626e61,20,606bdfe1-a2d7-444a-adf8-b26de30af02e,89.55,EA,BATCH-33333
17ce3e84-46e0-46a1-b8b3-27db0cfd325c,a37aae3e-ee84-4282-be27-0b68954328ee,6da67161-8590-487d-95cc-5da64ef3c05c,10,916f33e7-d13f-4488-88f9-2788366d06f6,7,EA,BATCH-49744
e183db49-f3ad-4597-8b15-bb56b10b0741,173c10aa-f514-435a-9322-d6fb806fd7a4,a98e2aec-cd26-45b2-b73c-e4ef9e48918a,10,ce201345-9fac-4c1b-bf5d-7469a536e0d8,66.56,EA,BATCH-21925
833070c6-f44e-44cc-a783-30dfb9472b84,a8ff12b4-ae79-4f67-850d-a298bbb7ac00,cdbc6af7-e374-4cdc-9fde-7daebcffdd1a,10,108b2aea-5fb8-42e7-b62c-2588f95f4f40,3.18,M,BATCH-51066
b86596d9-7f8c-4633-8d5a-df4e07dc57d0,a8ff12b4-ae79-4f67-850d-a298bbb7ac00,c75b3760-b61b-487d-a7ce-cb0931bd4f7a,20,ce201345-9fac-4c1b-bf5d-7469a536e0d8,63.9,EA,BATCH-75786
c6f1a879-2571-4808-9bb1-a9d8f0150e7b,a8ff12b4-ae79-4f67-850d-a298bbb7ac00,3fef1e1e-f003-410f-a86a-2ed43735a853,30,942d50b8-1d33-42b9-af10-03ede4f4e736,55.01,L,BATCH-56282
8ce7c370-b97d-43dc-af5d-a531e15d7c27,a8ff12b4-ae79-4f67-850d-a298bbb7ac00,ea891f59-9086-4b75-96d4-a007cdaa02ed,40,72399bd0-959e-41dd-a677-1ec17f3af41d,82.5,EA,BATCH-28059
883346b9-0357-49ad-8fb3-877842aba7a8,200d6333-dbb1-4ed0-b4d5-cdf1c0f41a5f,fcd10d5a-9327-4791-9155-65638053acf8,10,a1d7d628-88c0-44c2-91fa-6e3702e0c936,60.46,M,BATCH-55070
b12600e3-9226-43e8-a383-62311e733f03,200d6333-dbb1-4ed0-b4d5-cdf1c0f41a5f,8a170819-3d3e-438e-a28f-443630f136cb,20,916f33e7-d13f-4488-88f9-2788366d06f6,23.81,EA,BATCH-48678
52c3edf8-97af-4bd3-875c-48b50addf329,200d6333-dbb1-4ed0-b4d5-cdf1c0f41a5f,985a679a-59b2-4a0f-88a7-f4f656108411,30,73f0312d-45f6-44db-a73e-8883074a27d4,33.49,EA,BATCH-59235
e029b964-4b81-43a1-a070-c143a461d73e,095ad632-52c9-4136-b6e0-419add517e2b,5eb067bb-da3a-4b88-b4f7-a5356404f843,10,398ff173-86e4-4b2f-a929-3221e8d239c6,21.52,EA,BATCH-56230
89f4c12e-d8e9-445a-8901-31a47d8447fe,095ad632-52c9-4136-b6e0-419add517e2b,2692071b-5735-4684-903c-89245610001b,20,4863e377-26a3-4feb-9532-ffd35c4228ba,7.1,EA,BATCH-45727
f1918a52-fc81-4159-901e-610b5bc05b02,23e81c1b-6a12-42c0-8ad9-fbb47649cd50,203cd8a2-55c8-4c7b-84d9-d54c5d3474bc,10,e22b94e2-f5cb-4027-be0b-6b195dc0d177,97.54,M,BATCH-97030
aa2d1f77-ac0d-40be-ae63-957ce69dc53a,23e81c1b-6a12-42c0-8ad9-fbb47649cd50,345ad68d-c6fd-43ea-a4d3-540bd23900b6,20,7c55de4a-fe7e-4d64-a46d-f3b92accfc8d,93.62,KG,BATCH-53894
b6a1f7c3-f172-4d44-833d-3b3e3a7bbfe8,cea6d9ba-7b83-42ba-8deb-79864fb7babf,5ea462e1-a2cb-4b5c-b36e-8591b7200443,10,6e455c06-71d3-4168-8af8-291022f89509,52.4,KG,BATCH-58361
2a6afac1-8316-4122-b307-3e271e0cecf3,cea6d9ba-7b83-42ba-8deb-79864fb7babf,a31ae19f-a288-4c17-8931-09bc3c2b52e7,20,2d2943ca-b821-41dc-bace-076cf9cef22a,50.61,M,BATCH-73451
3874dcd7-2023-483f-981d-ae823123b099,83f3ef8e-4cc8-498c-8cc2-2e961771e143,bdd2f946-c065-4fcd-b9a6-7af81564b0a1,10,9d03b734-5ff9-4578-98d6-66622cee846e,94.55,EA,BATCH-16587
