id,salesOrderId,itemNumber,materialId,description,quantity,unitOfMeasure,unitPrice,netAmount,taxAmount,currency,status
094bf3c0-430a-4b16-8ae5-a0ac98639117,06e319e4-0768-4bfa-8d7a-d3d271cab0e7,20,916f33e7-d13f-4488-88f9-2788366d06f6,Headlight Bulb LED,95.83,EA,779.51,74700.44,13446.08,USD,DELIVERED
f7a9a01c-966a-4d67-a988-83c1ee504cae,06e319e4-0768-4bfa-8d7a-d3d271cab0e7,30,b2e3333f-7123-4a91-8a57-9180e07b840b,Void Fill Paper,99.51,EA,1118.39,111290.99,20032.38,USD,DELIVERED
86046413-80c9-4390-bc55-2a20534bc761,0a686bcb-cc38-47b7-b542-1fdaccb86031,10,cc208472-9d81-47c8-a86c-888d713bd284,Drill Press Stand,53.21,EA,35.13,1869.27,336.47,USD,OPEN
47c74f97-bc6a-45e8-b8c4-5851ed3a5d7c,0a686bcb-cc38-47b7-b542-1fdaccb86031,20,79249b25-fc57-4b33-bce7-0d2f28d5448b,Polyester Thread Spool,1.75,M,1308.81,2290.42,412.28,USD,OPEN
ddf17dab-89ed-4f6b-8e74-61d4a19c7ff8,0a686bcb-cc38-47b7-b542-1fdaccb86031,30,916f33e7-d13f-4488-88f9-2788366d06f6,Headlight Bulb LED,11.72,EA,632.57,7413.72,1334.47,USD,OPEN
37e065c7-c61e-474f-9115-3b5fcd175ddb,0a686bcb-cc38-47b7-b542-1fdaccb86031,40,f77d83ce-223c-49db-abe6-1ca3995e1d41,Binding Machine,46.28,EA,1159.85,53677.86,9662.01,USD,OPEN
3c909664-b9a4-46f8-bbd9-de4b65420434,85677bd9-e7ab-42bc-88be-9cf967a6c594,10,793ca806-db35-4f91-acff-e5e8bd856dce,Alternator 12V,30,EA,614.7,18441,3319.38,USD,DELIVERED
f87a4efd-35ba-44f1-bb14-100e288adfb7,85677bd9-e7ab-42bc-88be-9cf967a6c594,20,0538f843-0ea1-4ce6-b379-b4c611fdce1d,A4 Paper Ream 500,85.1,EA,715.25,60867.77,10956.2,USD,DELIVERED
94e281ff-33fe-4047-9939-f55c5522f106,85677bd9-e7ab-42bc-88be-9cf967a6c594,30,0129d1e5-34be-432f-8d26-2a86547037eb,Wheat Flour 50kg,60.52,KG,1655.53,100192.68,18034.68,USD,DELIVERED
68df61d2-5e42-4262-b743-ace6371cbc4c,85677bd9-e7ab-42bc-88be-9cf967a6c594,40,cc208472-9d81-47c8-a86c-888d713bd284,Drill Press Stand,74.46,EA,26.21,1951.6,351.29,USD,DELIVERED
de5a9930-c0cf-4325-9180-b0f01fe393bb,e95a8c59-88a9-4177-82c1-d881b987ed5d,10,71b984e7-ae44-447f-8197-720036bc84d1,Olive Oil Drum 20L,14.78,KG,691.24,10216.53,1838.98,USD,DELIVERED
f1e06f36-2455-42c8-9534-cb2b26232605,cbf06499-e51e-4b9a-83ac-a9f916c92845,10,7d177d6b-d62f-41a7-8654-b52558463c23,Surgical Gloves M,92.74,EA,897.55,83238.79,14982.98,USD,OPEN
8a26c9bf-332a-41d1-b516-f2712c6784ac,d141e7d3-0ce3-4fc7-bc6a-1b6e022431e3,10,eb441e4c-7209-4ad8-949b-7dd500718446,Label Printer Roll,24.41,EA,1440.98,35174.32,6331.38,USD,OPEN
906b56a5-fa94-4d1e-8353-86728a798ccf,0050d4bb-38a9-4a30-9e73-896fcdd08a21,10,4cbb1d69-dd4a-45ea-98f9-88012dac76c5,Silicone Sealant,98.55,L,680.31,67044.55,12068.02,USD,OPEN
68295827-3b57-4b18-a762-3fb472b7d559,0050d4bb-38a9-4a30-9e73-896fcdd08a21,20,3657e2ea-0055-47e2-96be-837f36090a1e,Epoxy Resin Clear,18.28,L,1490.54,27247.07,4904.47,USD,OPEN
2ca7626a-69d7-454f-af45-74c10460785e,4c088e51-80a1-4186-954a-2637f31568be,10,a3234007-fa86-40b4-b17e-94255b516418,Lubricant Oil Grade 5,64.48,L,1699.53,109585.69,19725.42,USD,DELIVERED
5f6655c7-a54c-4dfb-b75f-a86469c8fe32,4c088e51-80a1-4186-954a-2637f31568be,20,60166674-8ba3-4b7f-a8a1-856fad1236cb,LED Display Panel,59.82,EA,1038.7,62135.03,11184.31,USD,DELIVERED
bb9a3c7a-81ce-41e0-b7a0-0b3b620f877a,4c088e51-80a1-4186-954a-2637f31568be,30,ce201345-9fac-4c1b-bf5d-7469a536e0d8,Vitamin C Granules,23.09,EA,1922.67,44394.45,7991,USD,DELIVERED
b864f47e-c698-4640-a8c4-35f79e611e23,4c088e51-80a1-4186-954a-2637f31568be,40,17308517-ece7-4c84-9585-04cf9b3cebe6,Salt Iodized 25kg,68.88,KG,325.49,22419.75,4035.55,USD,DELIVERED
b90e8207-2fcb-4893-b853-75561acdeba0,01041367-16b2-4080-b36e-ade6241b3d06,10,b2e3333f-7123-4a91-8a57-9180e07b840b,Void Fill Paper,85.3,EA,1164.88,99364.26,17885.57,USD,DELIVERED
716f7ce3-70d3-43ba-8d54-441b6ca19e13,01041367-16b2-4080-b36e-ade6241b3d06,20,cc208472-9d81-47c8-a86c-888d713bd284,Drill Press Stand,74.01,EA,33.15,2453.43,441.62,USD,DELIVERED
b4484386-9c9f-40e2-80f9-c8e286b960ad,28475f0e-2675-4f30-971f-017ea4eb0fba,10,f30185ab-136d-4e90-a6dc-022f1fb00542,Radiator Assembly,46.69,EA,422.2,19712.52,3548.25,USD,DELIVERED
b02fcfcd-747d-4bd9-abfd-00ec30a89b89,73f73183-0455-4eae-9e87-bb78a995ce8a,10,b2e3333f-7123-4a91-8a57-9180e07b840b,Void Fill Paper,11.44,EA,878.18,10046.38,1808.35,USD,OPEN
27ae0f29-ab0a-4996-933a-e17bff58e247,73f73183-0455-4eae-9e87-bb78a995ce8a,20,3e9d4440-3f78-4da8-a691-54bce30640ab,Spark Plug Iridium,59.78,EA,1801.3,107681.71,19382.71,USD,OPEN
480a052b-b456-450e-b93e-6e35871f9571,73f73183-0455-4eae-9e87-bb78a995ce8a,30,5a80ee4f-c974-4014-942b-4f577beed7d8,PVC Pipe 4-inch,23.38,M,1684.87,39392.26,7090.61,USD,OPEN
8bc3e214-b819-4c91-8680-1bba5517e651,73f73183-0455-4eae-9e87-bb78a995ce8a,40,f30185ab-136d-4e90-a6dc-022f1fb00542,Radiator Assembly,43.97,EA,554.4,24376.97,4387.85,USD,OPEN
99568dc6-c020-4b67-9679-98858781c5b4,bf222bde-45a8-4142-85a4-42b77dda3225,10,1856654a-a340-4b51-b787-39d4a6aac92e,Foam Insert Custom,4.14,EA,255.1,1056.11,190.1,USD,OPEN
884eeea0-d190-49a4-a174-e760087929ca,bf222bde-45a8-4142-85a4-42b77dda3225,20,f9fd9f2b-bd7c-403d-9288-601ec002fdeb,Oil Filter Standard,19.68,EA,348.96,6867.53,1236.16,USD,OPEN
2a3ffd7e-9f78-4f2a-a01a-bebf34c8e78d,bf222bde-45a8-4142-85a4-42b77dda3225,30,cf6a321a-ae89-4ee5-9ff3-2e826e06e09c,Server Rack Unit,42.98,EA,2200.73,94587.38,17025.73,USD,OPEN
21648d96-d8a3-4150-b88d-9faf9662e52a,ebd41897-aa17-44e2-902f-612804efe387,10,e8d510ea-fe69-4369-b50c-de4c7f906648,Poly Mailer Large,94.63,EA,1638.31,155033.28,27905.99,USD,OPEN
069cb4b3-282b-4c81-88cb-a8a1e027898a,f0e00f41-e73f-420f-b775-f5eb05339fbf,10,5ec06018-e735-4226-8f50-3e576633a224,Face Mask N95,84.59,EA,606.08,51268.31,9228.3,USD,DELIVERED
24439edc-2120-40be-a717-c1005ed481de,f0e00f41-e73f-420f-b775-f5eb05339fbf,20,a1d7d628-88c0-44c2-91fa-6e3702e0c936,Silk Fabric Premium,61.54,M,1610.82,99129.86,17843.37,USD,DELIVERED
105503af-1622-4908-b595-7a0ef22a35bb,f0e00f41-e73f-420f-b775-f5eb05339fbf,30,4fdd4c9a-c47c-46d5-bd6c-e9855da59548,Acetone Technical Grade,91.65,L,988.34,90581.36,16304.64,USD,DELIVERED
c314a0db-a225-44eb-a736-d38019a9d8aa,f0e00f41-e73f-420f-b775-f5eb05339fbf,40,f04ef0fa-f904-4af1-b2d1-4191ff13f344,Paint Primer White,19.52,L,73.86,1441.75,259.51,USD,DELIVERED
6ff9be62-4aed-4436-b54e-44a0c7528cbf,4dc6700a-b8a2-4aa0-9e7d-ccc243aa5dfb,10,71f83dec-30ab-4261-95c1-9f924d4db3d6,Conveyor Belt 10m,29.63,EA,1191.91,35316.29,6356.93,USD,DELIVERED
5aee9bbb-5ceb-4bf3-9856-4ad1573a0a6a,4dc6700a-b8a2-4aa0-9e7d-ccc243aa5dfb,20,8dfa4aa2-ee86-463a-9b40-e51f3627afba,Edge Protector 1m,55.54,EA,1150.16,63879.89,11498.38,USD,DELIVERED
44138791-65db-4704-bc53-043030a43607,859cb694-9617-4f14-b499-2231921e1cd4,10,5a80ee4f-c974-4014-942b-4f577beed7d8,PVC Pipe 4-inch,95,M,2145.35,203808.25,36685.49,USD,DELIVERED
bf01ef1c-691e-45a2-9048-c60b3cbe17d9,859cb694-9617-4f14-b499-2231921e1cd4,20,ef19e1a6-fbf1-4f06-b051-90eaf1e64f9b,Cotton Fabric Roll 50m,73.89,M,663.34,49014.19,8822.55,USD,DELIVERED
4e20eb48-232f-4c6b-98a9-a58d945d5f7f,859cb694-9617-4f14-b499-2231921e1cd4,30,0538f843-0ea1-4ce6-b379-b4c611fdce1d,A4 Paper Ream 500,57.77,EA,606.73,35050.79,6309.14,USD,DELIVERED
3f8318c1-9d54-4b22-a5de-d9cd131493e9,012198c3-79e9-4f80-b39e-260a7454cbfd,10,4cbb1d69-dd4a-45ea-98f9-88012dac76c5,Silicone Sealant,72.48,L,543.67,39405.2,7092.94,USD,CANCELLED
ef54022b-00f5-431e-9e4a-80cec3c06810,8bc76b3c-1a82-444b-becd-779808b11f21,10,2f6695f6-c0f8-4361-813f-96dcab7d7341,UPS Battery Pack,68.7,EA,409.61,28140.21,5065.24,USD,OPEN
edcdb838-158e-4b15-96e3-4b60df0ef5a0,cd888749-b778-48fe-b9f0-c75ebb974f8f,10,a3234007-fa86-40b4-b17e-94255b516418,Lubricant Oil Grade 5,20.5,L,1482.12,30383.46,5469.02,USD,OPEN
5c7dc76c-9041-4625-8dd1-f83ec2dbdcc1,6ac1268b-861e-40cb-875e-5d4591445f4b,10,1ddc7586-3513-4258-affb-374e39a30335,Disinfectant Liquid 5L,45.83,EA,1023.05,46886.38,8439.55,USD,PARTIALLY_DELIVERED
7cc6b30c-dcfa-4024-bae6-8fe89fdb9316,6ac1268b-861e-40cb-875e-5d4591445f4b,20,923a40e7-4179-46a2-9e13-d3c5526167ac,Ethernet Adapter,96.59,EA,1885.88,182157.15,32788.29,USD,PARTIALLY_DELIVERED
8a65e658-a8ee-4bdb-9b2e-f0f665625bc6,cdad11f5-144d-49b6-ae9b-d40c64ee8dd0,10,ec447f33-911d-4b35-8e2a-bc14096d88b8,Lathe Chuck 8-inch,27.06,EA,1161.04,31417.74,5655.19,USD,DELIVERED
baf07510-df15-4e59-aea4-94a0f967d13b,2710bb79-55ea-49ad-9af9-d542f3331136,10,9e1cafad-c22b-49d9-b8f7-a5939155ab18,Paracetamol Bulk 25kg,70.28,EA,721.61,50714.75,9128.65,USD,OPEN
f3664f56-8bd4-44ff-bdc8-d48626bf76aa,2710bb79-55ea-49ad-9af9-d542f3331136,20,7faeb0cc-fdeb-4706-8a39-0374b234ed23,Denim Sheet Heavy,76.23,M,1210.85,92303.1,16614.56,USD,OPEN
cff43738-2ce2-4d86-ab04-e8c5b7bfebfc,553721d5-5fd4-4b64-9f50-80d56026c36c,10,4863e377-26a3-4feb-9532-ffd35c4228ba,Standing Desk Frame,29.17,EA,687.65,20058.75,3610.57,USD,DELIVERED
cd0ef8a1-1ad7-4a05-b429-2715bd821d95,553721d5-5fd4-4b64-9f50-80d56026c36c,20,7b659ef4-3894-44e2-a994-b9eb07053586,Packing Tape Heavy,41.41,EA,1059.49,43873.48,7897.23,USD,DELIVERED
24a7e748-10d6-4a54-9088-c7f5a8d09e26,420e523c-3302-46a7-8038-9d4a4a6e0733,10,eb441e4c-7209-4ad8-949b-7dd500718446,Label Printer Roll,35.89,EA,1462.55,52490.92,9448.37,USD,PARTIALLY_DELIVERED
8efa86d8-d735-4d01-9fd8-29e76f0c4cd0,420e523c-3302-46a7-8038-9d4a4a6e0733,20,d794c123-a890-43b9-a7f8-d596c2a8ed5a,Blister Pack Foil,53.97,EA,1503.99,81170.34,14610.66,USD,DELIVERED
68a5cf16-c56a-488d-a8fd-450cb456edd8,64b16aca-1344-4bfb-9987-188b9062ac26,10,f9fd9f2b-bd7c-403d-9288-601ec002fdeb,Oil Filter Standard,74.8,EA,329.61,24654.83,4437.87,USD,CANCELLED
0178506b-66d9-47ec-822b-81633ef74cb2,64b16aca-1344-4bfb-9987-188b9062ac26,20,2f6695f6-c0f8-4361-813f-96dcab7d7341,UPS Battery Pack,94.34,EA,527.4,49754.92,8955.89,USD,CANCELLED
c93a735e-1f60-4df9-a1f0-cca1f1a95620,64b16aca-1344-4bfb-9987-188b9062ac26,30,986df3f9-4f5c-4d8c-92b5-b64cefad4d71,Bubble Wrap Roll 50m,42.9,EA,132.33,5676.96,1021.85,USD,CANCELLED
6230cc5d-adad-4cf4-be20-ca8c6c34ff85,5e7e8a4d-3b38-4884-90d5-28630b1fc78a,10,8212680e-288f-4a8e-8c15-7a6d69b07ed9,Copper Wire Spool,92.63,M,1776.03,164513.66,29612.46,USD,DELIVERED
eefada3e-43fe-4f7d-80cd-d30c03d9e2cb,5fe02094-2d62-40b2-8186-c9d0a72ca2b7,10,1669eed6-fd27-45e4-bbea-db85a5a0ad3c,Gear Box Assembly,25.26,EA,978.39,24714.13,4448.54,USD,DELIVERED
2311f4da-4ad4-4ea1-88bf-4ea65ca37118,5fe02094-2d62-40b2-8186-c9d0a72ca2b7,20,c3277893-1114-40fa-8be6-9f9823eb5647,Welding Torch Kit,31.77,EA,291.33,9255.55,1666,USD,DELIVERED
9f1a6293-782e-4309-b62d-bbf4ce4dbbc9,5fe02094-2d62-40b2-8186-c9d0a72ca2b7,30,7c55de4a-fe7e-4d64-a46d-f3b92accfc8d,Cocoa Powder 5kg,6.05,KG,2215.29,13402.5,2412.45,USD,DELIVERED
8c72a4ee-8278-4ab0-a543-441c07c138ad,5fe02094-2d62-40b2-8186-c9d0a72ca2b7,40,108b2aea-5fb8-42e7-b62c-2588f95f4f40,Brass Fitting Set,95.2,M,1104.91,105187.43,18933.74,USD,DELIVERED
c3e15c26-e892-4658-a222-8020b29e0754,df7c1b29-7fd4-4dad-bd95-c791a154d348,10,4cbb1d69-dd4a-45ea-98f9-88012dac76c5,Silicone Sealant,26.87,L,749.26,20132.62,3623.87,USD,DELIVERED
01af9bc7-b4a3-4ce0-b507-3226b3d8688b,58e0e6c3-7f43-47c6-91f5-64cc4c683188,10,e0f51398-c7c4-4529-9ff9-7a98fb58cc3e,Rubber Sheet 5mm,98.88,M,1537.76,152053.71,27369.67,USD,CANCELLED
19f18a0c-84ac-44d1-88c1-d2499d44b241,01af6560-f686-497c-b47d-4cd1f0e791a4,10,0129d1e5-34be-432f-8d26-2a86547037eb,Wheat Flour 50kg,78.58,KG,1847.38,145167.12,26130.08,USD,DELIVERED
c0263664-f1e7-4311-b909-d3cc1ed8709d,7f4d6652-bf48-4104-bb6d-4d1ee387312e,10,4fdd4c9a-c47c-46d5-bd6c-e9855da59548,Acetone Technical Grade,30.4,L,891.13,27090.35,4876.26,USD,DELIVERED
44a382b5-f285-4a4a-974c-25bcf77189ae,7f4d6652-bf48-4104-bb6d-4d1ee387312e,20,8212680e-288f-4a8e-8c15-7a6d69b07ed9,Copper Wire Spool,11.45,M,1633.84,18707.47,3367.34,USD,DELIVERED
98be4375-731c-45c0-9e4b-7ddcf76a6dbb,afb9700d-face-489f-8047-3c17fa51bbea,10,e0f51398-c7c4-4529-9ff9-7a98fb58cc3e,Rubber Sheet 5mm,61.8,M,1448.24,89501.23,16110.22,USD,DELIVERED
c8a84bb6-7ee6-47c0-9fca-375d52fa0c25,afb9700d-face-489f-8047-3c17fa51bbea,20,b2e3333f-7123-4a91-8a57-9180e07b840b,Void Fill Paper,23.05,EA,912.72,21038.2,3786.88,USD,DELIVERED
6488301a-6718-4fc5-901a-69cd24d4aaf5,afb9700d-face-489f-8047-3c17fa51bbea,30,4863e377-26a3-4feb-9532-ffd35c4228ba,Standing Desk Frame,36.39,EA,695.97,25326.35,4558.74,USD,DELIVERED
aa1d376c-27b8-48e6-a27a-3dd6f023ae3e,afb9700d-face-489f-8047-3c17fa51bbea,40,f9fd9f2b-bd7c-403d-9288-601ec002fdeb,Oil Filter Standard,28.15,EA,308.12,8673.58,1561.24,USD,DELIVERED
3a4a5a95-6e0e-4b00-bd30-d033bb23ea8b,44bdba9d-5f33-459f-ab9e-709832d7f665,10,9404b89e-003d-4fc9-8353-c684be0708d9,Fiber Optic Cable,65.21,EA,1598.66,104248.62,18764.75,USD,DELIVERED
8d402472-130f-481b-9027-34f1fc59de6e,3faa2ffb-19cc-4d4f-bfc1-29160c32f9c1,10,19d60529-c330-4086-a555-1df208027bf5,Timing Belt Kit,97.02,EA,567.91,55098.63,9917.75,USD,DELIVERED
ce2fef0a-4f24-434d-9459-08ea2e05d286,3faa2ffb-19cc-4d4f-bfc1-29160c32f9c1,20,79249b25-fc57-4b33-bce7-0d2f28d5448b,Polyester Thread Spool,50.93,M,1760.52,89663.28,16139.39,USD,DELIVERED
d66101fa-0876-4948-8802-043eefadc2e6,3faa2ffb-19cc-4d4f-bfc1-29160c32f9c1,30,793ca806-db35-4f91-acff-e5e8bd856dce,Alternator 12V,27.95,EA,630.42,17620.24,3171.64,USD,DELIVERED
c99a4302-008d-4eea-bb38-6b1e56c726b0,f36896ac-30e8-4a91-85e8-f43277f52f00,10,eba730ba-f46f-4ecf-b893-63892637cf74,Filing Cabinet 4-Drawer,33.84,EA,789.53,26717.7,4809.19,USD,DELIVERED
a21a4e72-2c05-4880-9415-2efbf336c299,f36896ac-30e8-4a91-85e8-f43277f52f00,20,f30185ab-136d-4e90-a6dc-022f1fb00542,Radiator Assembly,61.11,EA,499.32,30513.45,5492.42,USD,DELIVERED
94e30736-a963-4c43-affd-4ba0472c7b05,f36896ac-30e8-4a91-85e8-f43277f52f00,30,71f83dec-30ab-4261-95c1-9f924d4db3d6,Conveyor Belt 10m,59.1,EA,1071.95,63352.25,11403.4,USD,DELIVERED
c231c2de-1101-424f-a203-6531d1da9a02,f36896ac-30e8-4a91-85e8-f43277f52f00,40,313b0b29-2123-4f94-b393-fd84e96d14b2,Stretch Film Pallet,69.16,EA,262.4,18147.58,3266.56,USD,DELIVERED
8558498d-a622-4cbe-9917-6f85d0762d2d,7d27cf98-bb5c-4603-91c9-a89fc818065e,10,8212680e-288f-4a8e-8c15-7a6d69b07ed9,Copper Wire Spool,11.31,M,1373.99,15539.83,2797.17,USD,OPEN
6af680a5-6d67-4461-9dd2-5fe61999a433,7d27cf98-bb5c-4603-91c9-a89fc818065e,20,f30185ab-136d-4e90-a6dc-022f1fb00542,Radiator Assembly,2.74,EA,427.51,1171.38,210.85,USD,OPEN
25416a1e-0670-403d-88eb-35c960fcd430,ef814927-d9df-4b00-985a-38ceb6fe49ac,10,1ccd8c25-39b2-4716-b553-ba942c6a1649,Carbon Fiber Sheet,70.84,M,146.87,10404.27,1872.77,USD,OPEN
8b344126-728a-4fe9-b9a3-efc4d3590d42,ef814927-d9df-4b00-985a-38ceb6fe49ac,20,7c55de4a-fe7e-4d64-a46d-f3b92accfc8d,Cocoa Powder 5kg,72.18,KG,1906.47,137609,24769.62,USD,OPEN
c62b2aac-2532-4b6d-aacd-7838ea228ecf,f6ffd03e-83ab-436a-80d4-9316da21da86,10,7c55de4a-fe7e-4d64-a46d-f3b92accfc8d,Cocoa Powder 5kg,73.07,KG,2234.77,163294.64,29393.04,USD,DELIVERED
16a3046a-ffe4-4437-b1a4-bb349a5d8cd5,f6ffd03e-83ab-436a-80d4-9316da21da86,20,e0f51398-c7c4-4529-9ff9-7a98fb58cc3e,Rubber Sheet 5mm,1.41,M,1875.73,2644.78,476.06,USD,DELIVERED
32389eb6-14e3-43bd-aa52-12f93a5dd3be,f2ab3685-d88d-441e-820f-648dc74208fa,10,63aeb6f6-eb50-464e-b2a7-1202b242b365,Desk Lamp LED,44.66,EA,1414.85,63187.2,11373.7,USD,DELIVERED
5ac36495-d779-4902-86cc-8a4b6d468506,f2ab3685-d88d-441e-820f-648dc74208fa,20,398ff173-86e4-4b2f-a929-3221e8d239c6,Wireless Router,75.58,EA,1705.17,128876.75,23197.81,USD,DELIVERED
d0a4c87a-110d-48b1-ae20-6b70fa22615d,09f97880-9206-498c-bdf9-866ec1813423,10,108b2aea-5fb8-42e7-b62c-2588f95f4f40,Brass Fitting Set,22.99,M,1422.72,32708.33,5887.5,USD,DELIVERED
7ef6af28-b645-4b1a-8b4e-b6c5e96df0bf,09f97880-9206-498c-bdf9-866ec1813423,20,f9fd9f2b-bd7c-403d-9288-601ec002fdeb,Oil Filter Standard,60.66,EA,326.01,19775.77,3559.64,USD,DELIVERED
79dac3b7-7d9d-4105-a4cf-316f33856be2,8ef746c6-5d64-4968-9545-2e1b95a47a9f,10,60166674-8ba3-4b7f-a8a1-856fad1236cb,LED Display Panel,62.38,EA,946.18,59022.71,10624.09,USD,DELIVERED
4b413435-c754-4a2c-89a2-2b048b4e5a9e,7eb06d6f-6329-467f-b59d-d0124e545324,10,a802c0b1-d9cc-4fc5-8ed7-fbdaadaf0368,Shock Absorber Pair,66.95,EA,1988.81,133150.83,23967.15,USD,OPEN
732ea400-2889-40d2-9cf5-ee62461ee222,7eb06d6f-6329-467f-b59d-d0124e545324,20,1e49385d-51c3-40ef-9477-6672cdfd3a08,Desiccant Pack 10g,52.13,EA,233.42,12168.18,2190.27,USD,OPEN
3a0607e2-0052-4304-b67d-86e65d96c05f,7eb06d6f-6329-467f-b59d-d0124e545324,30,3657e2ea-0055-47e2-96be-837f36090a1e,Epoxy Resin Clear,18.78,L,1765.66,33159.09,5968.64,USD,OPEN
d49f531f-26ef-4ec2-b35a-942d065b32af,7eb06d6f-6329-467f-b59d-d0124e545324,40,88e1c06f-fae7-41b0-88e2-643a184a04b7,RAM Module 16GB,99.61,EA,84.11,8378.2,1508.08,USD,OPEN
b9ec7152-48c7-42df-a855-7869e9739d90,5dd7b194-8cc9-4ab1-a77f-9d9cae6c86c3,10,1856654a-a340-4b51-b787-39d4a6aac92e,Foam Insert Custom,77.88,EA,249.48,19429.5,3497.31,USD,DELIVERED
b5dd60ae-c417-43f7-9f37-b397dbaca04b,5dd7b194-8cc9-4ab1-a77f-9d9cae6c86c3,20,88e1c06f-fae7-41b0-88e2-643a184a04b7,RAM Module 16GB,9.15,EA,84.3,771.35,138.84,USD,DELIVERED
e03381e2-ed82-4691-a2fd-5eb436ff1955,397cc54a-cd57-4e71-8532-143c541541c7,10,f30185ab-136d-4e90-a6dc-022f1fb00542,Radiator Assembly,85.12,EA,461.44,39277.77,7070,USD,OPEN
aeed2942-a3e8-46b4-bdee-6897a894a2aa,397cc54a-cd57-4e71-8532-143c541541c7,20,5a80ee4f-c974-4014-942b-4f577beed7d8,PVC Pipe 4-inch,46.3,M,1472.42,68173.05,12271.15,USD,OPEN
445c6b35-162f-4339-a149-a6b7e28721ed,397cc54a-cd57-4e71-8532-143c541541c7,30,0565e145-c8eb-4e32-97b7-282a8988df64,Whiteboard 120cm,84.52,EA,463.74,39195.3,7055.15,USD,OPEN
3b76e0c5-0b3d-429a-90ff-5046ba5085a0,397cc54a-cd57-4e71-8532-143c541541c7,40,313b0b29-2123-4f94-b393-fd84e96d14b2,Stretch Film Pallet,58.99,EA,330.59,19501.5,3510.27,USD,OPEN
0f6053fa-59d0-4917-8a68-8f160483c4a0,3e9d50ca-8d29-45e1-b811-83a02614b23c,10,d794c123-a890-43b9-a7f8-d596c2a8ed5a,Blister Pack Foil,44.58,EA,1717.36,76559.91,13780.78,USD,CANCELLED
5c85a1d6-6656-40bf-a624-26423209ddbf,3e9d50ca-8d29-45e1-b811-83a02614b23c,20,1e49385d-51c3-40ef-9477-6672cdfd3a08,Desiccant Pack 10g,33.77,EA,294.28,9937.84,1788.81,USD,CANCELLED
563f90e7-0ddd-4133-97dd-a4965a1951da,3e9d50ca-8d29-45e1-b811-83a02614b23c,30,7c55de4a-fe7e-4d64-a46d-f3b92accfc8d,Cocoa Powder 5kg,57.5,KG,1634.69,93994.68,16919.04,USD,CANCELLED
c441e005-2524-4c94-add9-986b73ee7291,40ddc077-9e74-44bc-8676-eaf82f362487,10,942d50b8-1d33-42b9-af10-03ede4f4e736,pH Buffer Solution,83.65,L,1036.98,86743.38,15613.81,USD,DELIVERED
428c592c-f2bc-44c1-a2d3-9059944c5200,40ddc077-9e74-44bc-8676-eaf82f362487,20,5ec06018-e735-4226-8f50-3e576633a224,Face Mask N95,25.82,EA,523.61,13519.61,2433.53,USD,DELIVERED
5584b4f9-ee65-4ad8-a75d-253bb6f3cf30,40ddc077-9e74-44bc-8676-eaf82f362487,30,313b0b29-2123-4f94-b393-fd84e96d14b2,Stretch Film Pallet,45.82,EA,318.39,14588.63,2625.95,USD,DELIVERED
270a46e7-9f32-48d8-bf40-ded7fbb5c24b,40ddc077-9e74-44bc-8676-eaf82f362487,40,398ff173-86e4-4b2f-a929-3221e8d239c6,Wireless Router,35.01,EA,1280.08,44815.6,8066.81,USD,DELIVERED
98c883a7-24ba-4b19-a4cb-1dbfd1f47aee,2c0e459b-e1bc-44da-a9ad-b7a24f97cfb0,10,eb441e4c-7209-4ad8-949b-7dd500718446,Label Printer Roll,62.32,EA,1460.17,90997.79,16379.6,USD,DELIVERED
dca650b5-372f-4932-9d4e-1e4026463ab0,2c0e459b-e1bc-44da-a9ad-b7a24f97cfb0,20,5f1eb726-585c-4028-bba8-1b91653588fa,Bearing Set Industrial,52.78,EA,393.71,20780.01,3740.4,USD,DELIVERED
221949fd-4803-454e-8508-561a9721895a,2c0e459b-e1bc-44da-a9ad-b7a24f97cfb0,30,d794c123-a890-43b9-a7f8-d596c2a8ed5a,Blister Pack Foil,20.14,EA,1556.27,31343.28,5641.79,USD,DELIVERED
2db2be60-8353-4db0-a0b6-af221ccb43e3,2c0e459b-e1bc-44da-a9ad-b7a24f97cfb0,40,7bfcf829-7d62-4fc6-9c9c-fd9998125eae,Fuel Pump Electric,27.22,EA,1135.43,30906.4,5563.15,USD,DELIVERED
d388bdc3-2145-4124-a7c3-45a97c479d47,9b9864e6-3bda-44c1-97e4-920988294ba8,10,606bdfe1-a2d7-444a-adf8-b26de30af02e,Capsule Shell Gelatin,62.06,EA,1005.59,62406.92,11233.25,USD,CANCELLED
9efcf30d-bff5-4129-9ee4-455360777e8f,c4a52b5e-9975-4c47-bb62-69882c00383e,10,8dfa4aa2-ee86-463a-9b40-e51f3627afba,Edge Protector 1m,74.18,EA,820.21,60843.18,10951.77,USD,DELIVERED
6a94bd64-d194-4ac5-ae78-d5ee43c15003,c4a52b5e-9975-4c47-bb62-69882c00383e,20,60166674-8ba3-4b7f-a8a1-856fad1236cb,LED Display Panel,1.11,EA,1085.54,1204.95,216.89,USD,DELIVERED
5b7823b7-d519-448b-a4ac-91ca77e21a0a,c4a52b5e-9975-4c47-bb62-69882c00383e,30,19d60529-c330-4086-a555-1df208027bf5,Timing Belt Kit,80.56,EA,633.34,51021.87,9183.94,USD,DELIVERED
