id,paymentNumber,invoiceId,customerId,paymentDate,amount,currency,paymentMethod,referenceNumber,status
3e1e46fc-574d-490a-99a5-357c60af3cfc,PAY-0336,287c9583-c4d6-4fda-9fa8-f673eb494c56,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2025-05-12,77729.75,USD,BANK_TRANSFER,REF73271222,CLEARED
56358f29-fb93-45a0-b3ed-c21ab2e0709d,PAY-0337,f664ded5-1fff-4ab4-954b-08dad88172a3,83c5b079-d633-414a-b375-2d508f3089ac,2024-07-21,56875.63,USD,CHECK,REF35533613,CLEARED
056df202-37c9-4c38-b3ad-604bfe38dac7,PAY-0338,84bf66d9-8c3d-4c83-bd08-4169ecb62582,8c602997-9b9f-4dcb-b137-a3cb262691ec,2025-06-13,14976.45,USD,CREDIT_CARD,REF10172446,CLEARED
59e52506-8f5d-4ae5-a830-3fa18e72de9c,PAY-0339,092cca44-7e3a-41fc-8ce7-3a12820fa629,0e138a14-6b59-4a00-86e1-3e46e03fde11,2025-01-29,84078.23,USD,BANK_TRANSFER,REF28893921,CLEARED
f1d93bf6-fd6e-42d3-afdc-b86cc5fdb12e,PAY-0340,5a95c3fa-62fc-49e6-96b1-bd2c396eaa39,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2025-06-03,75363.21,USD,CASH,REF49578445,CLEARED
f6d79062-fff0-4ad2-a8fc-7bb9cce2d82b,PAY-0341,3b6f73e9-311f-4ce3-a5eb-adf2437d40f8,c6e2c133-b425-4ab1-918b-65f29e2cd965,2024-08-06,852.33,USD,CHECK,REF68649820,CLEARED
e6eada37-149f-49d0-ab0b-eb952b913266,PAY-0342,782f65c0-88fa-4b2a-b413-8fb805f7d2bf,b6f61001-49ed-409a-9c79-e374b3679ec5,2024-12-17,68995.98,USD,BANK_TRANSFER,REF74275212,CLEARED
3020b10f-600d-4fad-8cd9-90ebec5a7bf2,PAY-0343,9dcb0212-8fe5-49a3-b939-64dca419091c,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-07-23,33619.16,USD,CREDIT_CARD,REF62136744,CLEARED
ef634152-3bb2-4911-8476-4c93f7339433,PAY-0344,bdc9021a-5601-4dc1-82dc-5c0593885676,e5461c8e-8b40-4930-97b6-80d51ddf608a,2024-06-04,60015.44,USD,BANK_TRANSFER,REF86772643,CLEARED
c6cdeb42-ac11-4c6a-95c7-980ef7726673,PAY-0345,47e34af2-0031-4190-bc44-b564c11b87f6,42580fca-0e8a-4b72-8342-b7c741190aa7,2024-08-18,72048.64,USD,BANK_TRANSFER,REF92027449,CLEARED
27ecf083-b887-4370-a9c3-5c66c1e154df,PAY-0346,9496c711-b048-437e-aa5c-594a4e113f4c,0e138a14-6b59-4a00-86e1-3e46e03fde11,2024-04-12,14116.53,USD,BANK_TRANSFER,REF87809940,CLEARED
8352e970-de4b-4212-8daf-d388eba92e6f,PAY-0347,0e23a66f-5dcc-4e74-8c8e-7f9985db23be,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2025-03-15,32666.51,USD,BANK_TRANSFER,REF54005943,PENDING
ae4d9943-9f74-4c43-b97d-6e2c786ebac5,PAY-0348,be916d66-780c-4888-8df9-e69b4302b801,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2025-03-10,66254.44,USD,BANK_TRANSFER,REF80328650,CLEARED
41fce7da-4136-492e-8ca7-65246f85f9dc,PAY-0349,6603e7ee-b222-4ad2-90ee-9ccf5c1c2dc0,e09bfc4d-3954-4bdc-a105-924219deb967,2024-08-28,14065.95,USD,CREDIT_CARD,REF91201434,CLEARED
1ae64338-de25-4d6a-9fa9-d8a245c695cb,PAY-0350,c1e2b5f2-e9fc-4a3b-a79b-9709ffb58bb3,83c5b079-d633-414a-b375-2d508f3089ac,2025-03-19,77842.65,USD,CREDIT_CARD,REF79849083,CLEARED
a86fe99c-7763-49cf-ba0c-bf5ad5ce7b07,PAY-0351,ccbc9aae-977d-4751-b489-73e25f097bd0,7324dc14-27c8-47fe-9a48-8e9c7a845ee4,2024-05-12,45710.95,USD,CREDIT_CARD,REF35989900,CLEARED
2816c655-59ca-444e-b08f-63f4e34b49ac,PAY-0352,33a593b4-c9b1-4932-894d-9ad19075663e,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2025-08-04,66828.73,USD,CASH,REF73112040,CLEARED
64487d4c-4494-4255-8cb4-5c047da68744,PAY-0353,eb007d93-487b-462f-a19f-d6de8ca46808,8c602997-9b9f-4dcb-b137-a3cb262691ec,2024-03-25,57140.79,USD,BANK_TRANSFER,REF39303101,CLEARED
7220aecf-4f8d-4e52-b40e-b5c623be6b7b,PAY-0354,4441f285-677e-4423-bc7f-6da448188f0b,912fdc8a-b1b4-4642-96ce-14002d68546b,2024-10-19,44569.26,USD,BANK_TRANSFER,REF87356575,CLEARED
35ca3507-69b5-47b0-9d38-bf9b41611866,PAY-0355,54dedbc2-f0aa-4b32-95c0-2519006df6b9,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-05-28,34822.49,USD,BANK_TRANSFER,REF23796037,PENDING
63663b87-4461-493c-99eb-1758c5057a45,PAY-0356,c370e0ae-99a0-47db-bf9a-397136df7872,e5461c8e-8b40-4930-97b6-80d51ddf608a,2024-10-23,78340.52,USD,CASH,REF72310393,CLEARED
ab06e8cb-92e1-4cfd-920c-f84a88621ac0,PAY-0357,2d07c8a7-6be9-4466-83ee-b7c3612399bd,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-05-27,35799.03,USD,BANK_TRANSFER,REF75282459,CLEARED
e8366c13-a92a-4a6e-b34d-aa5043e03576,PAY-0358,e3dc1cb8-ade8-4452-82d5-6414e877eba7,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2025-09-08,53332.84,USD,BANK_TRANSFER,REF99380732,CLEARED
c0bd7c13-15c4-41ae-a729-c0119acc14ab,PAY-0359,36f19f07-84f5-41d7-bc10-db87650c0432,743a3525-a4e5-42cd-98b8-4f8012132acf,2024-02-02,42451.9,USD,CREDIT_CARD,REF88593378,CLEARED
fc1f4f1c-07cb-41db-bf85-b8901878a5c3,PAY-0360,25d39ae1-a6f7-4b6a-be8d-0695f0ef26ce,8c602997-9b9f-4dcb-b137-a3cb262691ec,2024-11-08,36816.93,USD,CASH,REF86600450,CLEARED
3a9f0119-76a7-4b6c-a379-69db46c62694,PAY-0361,60113d90-269d-443d-90b4-c972570c96f3,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-10-22,59411.53,USD,BANK_TRANSFER,REF71392378,CLEARED
b33404a1-efd7-4e2a-b5d8-6e157ee7f1f6,PAY-0362,c5fc240a-9e8e-44f4-adb2-0a28f48b4302,9d09cc50-8796-4946-9dc8-41b88058adf4,2024-07-10,43927.27,USD,CHECK,REF44477365,CLEARED
65f988dd-7b3d-4b71-9c4b-1190b4817a72,PAY-0363,33d78717-eeda-4953-8cc9-91c8dff6f64d,8c602997-9b9f-4dcb-b137-a3cb262691ec,2024-10-30,29195.98,USD,BANK_TRANSFER,REF11533147,CLEARED
7912d2f2-aa08-44e4-85ff-983db2689a9d,PAY-0364,92467f12-1b91-4a78-a479-a9cb999b35b2,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2024-03-20,62463.18,USD,CHECK,REF98533166,CLEARED
029f15d4-40db-4b2b-86e9-5b63a9c04b89,PAY-0365,d901d726-8d4b-4967-ac8f-5051c047d318,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-05-23,81804.46,USD,CREDIT_CARD,REF19431237,CLEARED
ac38263a-855f-4f38-9c26-635b213d833d,PAY-0366,31694599-3aea-4e60-b060-a8e62bd5f846,96bfd297-d290-4d5d-8310-e56a6cf7f1a4,2024-06-25,32152.73,USD,CREDIT_CARD,REF64891627,CLEARED
45acc0a3-976a-4eea-a2b0-f0ece97efea6,PAY-0367,0be051b7-cc68-4c2b-b977-baa19c71ea5e,e09bfc4d-3954-4bdc-a105-924219deb967,2024-02-16,2902.88,USD,CREDIT_CARD,REF68491911,CLEARED
0c2add07-95f7-4463-8db8-e0ac70f2a4a3,PAY-0368,51e3a65d-e329-48dc-a7de-2ac5325fe7c3,e09bfc4d-3954-4bdc-a105-924219deb967,2024-10-31,30251.09,USD,CREDIT_CARD,REF56433103,CLEARED
e73785fe-7828-44e7-8232-73d4465d1426,PAY-0369,60a24501-c56d-4dd8-a8fe-8db2760ca2b4,caf3f907-45cd-46ed-b913-b2e0a69d130d,2024-10-24,57127.59,USD,CASH,REF58317697,CLEARED
270282e8-dd04-4a3e-9145-0d4e525b62de,PAY-0370,d4d77fae-dc16-4392-97a8-e632e35f0f20,2729166e-1eb7-4add-9ca9-20ec9f283c47,2024-11-13,90976.38,USD,CREDIT_CARD,REF15534168,CLEARED
397178dc-5bba-41c7-b86b-6a3c834bc78d,PAY-0371,ab0e0983-9617-4426-aa87-72e10228d3a9,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2025-02-26,51971.22,USD,CREDIT_CARD,REF39503585,CLEARED
2d38cc8a-c847-4dbb-b3c1-a58c882821b4,PAY-0372,1ea707f4-a189-464b-a758-f8ae46610ae7,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2024-07-04,21891.27,USD,CREDIT_CARD,REF13846002,CLEARED
f939e9f2-d5b7-49f3-8fb3-6c19775bf8b2,PAY-0373,f7a8852e-7abe-4fac-a3bf-83c6f312cc95,8c602997-9b9f-4dcb-b137-a3cb262691ec,2025-08-10,17681.82,USD,CREDIT_CARD,REF48615357,CLEARED
229284cf-6755-4c33-bd0f-b46066541f0a,PAY-0374,9ce94ad1-2793-419b-9489-89426368c554,72f5b432-d75b-47de-a702-af5766c139ab,2024-12-30,40224.98,USD,BANK_TRANSFER,REF71970551,CLEARED
397e3d52-79d0-4473-a639-610b5b42f568,PAY-0375,b9bdaf67-55e3-45d7-bdce-67c497fb8bad,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2025-09-08,2427.39,USD,BANK_TRANSFER,REF81534196,CLEARED
2e451d5e-cbf3-4c47-a694-57c480d65d05,PAY-0376,ced62d65-213e-4abb-abb3-926ee2cf4306,80362182-5357-489f-a3d9-bb50369dc679,2024-02-18,23092.04,USD,CHECK,REF63257310,CLEARED
b42c2125-3802-4719-84f3-e499295b8008,PAY-0377,3afda530-75f0-43f7-9ba9-f073b16f8c68,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2024-03-16,29050.38,USD,CREDIT_CARD,REF13798897,CLEARED
c122817d-b8c2-409d-b9bd-4bdf954ad43d,PAY-0378,295f7a05-d454-452a-9506-cb6faa11db79,743a3525-a4e5-42cd-98b8-4f8012132acf,2024-07-14,74111.26,USD,BANK_TRANSFER,REF74193261,CLEARED
8ab15320-1eb9-4b00-bca2-5301757ce763,PAY-0379,c3c3d3b6-e5a1-4e31-94db-bfb950a27425,0e138a14-6b59-4a00-86e1-3e46e03fde11,2025-06-09,64101.65,USD,CHECK,REF25725004,CLEARED
67075e1f-52ea-4d8b-961a-13130e52d1ed,PAY-0380,f4e17245-656e-40e6-b595-fd27ed4332da,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,2024-12-27,36610.31,USD,CREDIT_CARD,REF70114870,CLEARED
89aacee4-49c3-44c6-95ea-8a2515cca062,PAY-0381,b8221068-4181-41d6-b496-734bed262bd4,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2025-01-27,589.87,USD,BANK_TRANSFER,REF29085849,CLEARED
07da25f7-9b3f-4a22-9f9e-5298f94c73d7,PAY-0382,4a09f039-6817-4981-a269-314a4002474e,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2025-03-02,62517.6,USD,BANK_TRANSFER,REF27672225,CLEARED
33df5b74-c306-40a6-a562-5cbebaf10bcf,PAY-0383,a806d9e0-68b9-4fb6-93dc-e1a93b209326,b3c1c861-53a8-42d1-9896-d9f56201110a,2025-04-14,53263.91,USD,CREDIT_CARD,REF65785820,CLEARED
4e9a2ba9-977f-4f4a-b6a6-d7a013860bdc,PAY-0384,4a85a0bf-4fc4-40d8-a5f4-3f73ab9415d7,8c602997-9b9f-4dcb-b137-a3cb262691ec,2024-05-18,71500.5,USD,BANK_TRANSFER,REF29605097,CLEARED
390259b3-d446-4191-80cc-e31fa1cae9af,PAY-0385,2d00d198-eacb-499a-9ea2-bfe569ce0dd8,37a7a6be-5b9e-4038-bb16-75500ce74640,2025-08-06,41843.54,USD,CHECK,REF53947658,CLEARED
77d114db-877f-46e9-8146-b0169203f125,PAY-0386,4888c8ef-fa8d-4c90-ba68-0e978a5bb872,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2024-03-05,39426.53,USD,BANK_TRANSFER,REF79821995,CLEARED
b2d4ed07-ee46-4575-9ae7-d29acc2f5b1c,PAY-0387,a0eecd3a-8416-448e-a530-d1fd937dd6ea,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2025-08-18,5032.65,USD,CHECK,REF83791101,CLEARED
233aac55-2b75-4f9c-93e3-edfe02de3d55,PAY-0388,f952147f-3162-48d9-aaa4-fdce02f491f0,02ee2de6-b631-42ad-9200-bd5f10022153,2025-06-09,13662.39,USD,CHECK,REF67969003,CLEARED
13056349-6052-4017-9d9e-c103632847dd,PAY-0389,4e88f02e-6728-4e77-926f-a2932cfdbbef,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2025-03-16,26582.33,USD,CASH,REF74755083,CLEARED
55b5e91a-e260-454e-bbeb-5b3d050d714b,PAY-0390,52a3ec29-1fed-466b-9840-40e871732e08,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2024-05-30,13641.84,USD,CREDIT_CARD,REF95007041,REVERSED
3e39a02a-b36c-43b4-95f4-d4a10d31cd41,PAY-0391,0ce8a50f-732a-474a-96fd-3a89cbc6dd33,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-04-07,24228.28,USD,BANK_TRANSFER,REF95661770,CLEARED
09c2ce54-7203-4bf3-8b36-245e9263f9c8,PAY-0392,fff9f875-09c2-499a-a207-e2e0942dd028,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2025-01-11,23076.94,USD,CHECK,REF60190740,CLEARED
6c41d1f1-6cba-4323-8fa0-4ab04abb6b21,PAY-0393,20f2dd0b-33c2-4e1e-a0b1-97fce3ade8d3,71910904-e940-496b-8d38-f72d0ae26636,2025-06-06,11879.39,USD,BANK_TRANSFER,REF83053835,CLEARED
940e4beb-4a72-49e6-b376-5d925ceb9127,PAY-0394,b142d415-0885-479f-93d3-7e1464ef19ef,3b06f677-2b64-4548-85d8-17ce13f3e030,2024-11-28,90988.87,USD,BANK_TRANSFER,REF37937342,CLEARED
227f45cc-ec53-4da8-ab11-20b1ea406b30,PAY-0395,47481742-f71f-4591-a696-650241f75c4c,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2025-06-28,48768.44,USD,BANK_TRANSFER,REF62778993,CLEARED
26355b60-778f-4881-945e-246b3697874d,PAY-0396,2351c030-0027-4926-9663-c4e9f48a905b,72f5b432-d75b-47de-a702-af5766c139ab,2024-04-27,25112.29,USD,CASH,REF77638394,CLEARED
ce3d50fb-f2b4-4f00-abc3-54ecd8ea64b0,PAY-0397,f2ed66b6-b76d-4e3e-acfa-a6e0b4c86451,7324dc14-27c8-47fe-9a48-8e9c7a845ee4,2024-08-14,1058.59,USD,CREDIT_CARD,REF68384276,CLEARED
a9805c21-16b5-4742-ae50-50455cbca73d,PAY-0398,5032a7fd-2080-460f-ae3f-f07a4be735b2,743a3525-a4e5-42cd-98b8-4f8012132acf,2024-07-08,63312.56,USD,BANK_TRANSFER,REF67227630,CLEARED
70f8d8e6-8796-4a6c-8011-25be16bd78c9,PAY-0399,78fe12b7-0f61-487f-a8f8-d4b2d1ed6eb4,c6e2c133-b425-4ab1-918b-65f29e2cd965,2024-05-16,66141.01,USD,BANK_TRANSFER,REF68380799,CLEARED
be054311-467c-45d4-8daf-d23c279aa60f,PAY-0400,eff18e20-11d5-4e2c-bc11-ffa07f2cfd06,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-07-02,82166.74,USD,CASH,REF71988873,CLEARED
146c4ea7-6db4-4182-9f1d-06b5ac9e3d1c,PAY-0401,5d7e6620-c9d8-4db5-a002-14c17740ac56,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-12-16,80910.07,USD,CREDIT_CARD,REF67102534,CLEARED
655bc36b-06b6-4933-9933-620615d9994d,PAY-0402,502495e1-0fc3-4c30-9934-9f7f8a04bbc4,92108758-0155-4f43-8061-3c77e859bec3,2025-07-19,53177.02,USD,BANK_TRANSFER,REF62781456,CLEARED
45ec5fcb-5eaf-45be-b05d-b29425494b75,PAY-0403,352dd00f-c9de-4e21-bd1e-3df11c7748d1,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2024-10-21,35761.94,USD,BANK_TRANSFER,REF96292969,CLEARED
f36521b5-b85a-43da-9135-9b29fd621536,PAY-0404,24ca2e58-e66d-46d4-a6c7-b18f11bad280,22fab182-e8d2-44e3-8bec-19570919be08,2024-06-17,75414.45,USD,CREDIT_CARD,REF57491484,CLEARED
2436d144-331e-42f8-8b59-ca1645991627,PAY-0405,b36bd1eb-3c21-40b0-a692-638291215e51,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2025-05-15,92119.69,USD,CASH,REF54821794,CLEARED
c7657f99-f94f-43d5-b2a3-b8be0b35eb94,PAY-0406,d6e205b0-7d6e-4e5d-acc6-d6fcef32429d,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2025-05-27,29215.37,USD,CREDIT_CARD,REF79374088,CLEARED
c2bdb057-2cf6-4c96-ac27-b4aed08a4613,PAY-0407,b40c2052-ef9e-4c4c-8b97-c45b1beff005,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2025-03-08,10572.6,USD,CREDIT_CARD,REF42253581,CLEARED
e8e29dce-2ce2-4f22-adbc-72dcc55f848a,PAY-0408,848da327-6715-4be9-825b-280e97ec211f,fef071a5-d184-4992-95c6-15731a308120,2025-02-21,9745.12,USD,CASH,REF41630162,CLEARED
f3714d13-3ce3-4031-a0c9-2186e5d44896,PAY-0409,6fab0fa3-1c8e-43c3-8b7d-4b48d569b840,71910904-e940-496b-8d38-f72d0ae26636,2024-10-18,79647.09,USD,CREDIT_CARD,REF40894239,CLEARED
69aaceb7-0385-42c3-bc1e-7dd008f398e6,PAY-0410,90329e15-862a-4e88-825a-c903aba8f140,912fdc8a-b1b4-4642-96ce-14002d68546b,2025-06-07,11084.31,USD,CASH,REF80557776,CLEARED
e0c77d18-9327-4f71-af1a-f8217daa2728,PAY-0411,9db62ba1-aa8b-4f88-a6dc-df223f3f9940,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2024-06-28,26889.45,USD,BANK_TRANSFER,REF34836694,CLEARED
0a1d21e2-135f-4604-96ba-eccb6985d885,PAY-0412,3f79ab8b-173d-466b-89ce-7adbbe10b6d7,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2024-10-22,38329.17,USD,CASH,REF89196785,CLEARED
54042887-0ade-49d7-9d6b-9793bac92297,PAY-0413,e07246a7-09c0-466f-ae4c-9ea3a1084974,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2024-11-19,7525.63,USD,BANK_TRANSFER,REF32230661,CLEARED
fabea6b9-73e9-475f-9d31-96f49d25f9d2,PAY-0414,5ff5dadc-61ad-431c-a56d-8161f8a960d5,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-08-17,73698.2,USD,CREDIT_CARD,REF71055132,CLEARED
7bd2ee5a-a737-4c99-a83e-9df0d47dab8e,PAY-0415,ce6c8ffb-ed05-414e-9f1a-0ee949bd96c1,912fdc8a-b1b4-4642-96ce-14002d68546b,2025-06-10,51274.95,USD,BANK_TRANSFER,REF70194280,CLEARED
e17fdb97-375d-4bcd-9952-23b2ec632cbc,PAY-0416,214e380f-1e49-4d05-a089-e544435409ad,b3c1c861-53a8-42d1-9896-d9f56201110a,2024-06-12,33749.39,USD,CREDIT_CARD,REF66284854,CLEARED
6e653644-fb9c-4c53-a3b6-8ce8e43f8531,PAY-0417,1050b89e-f87a-499a-ba7b-b30deebbe819,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2025-04-22,56027.27,USD,CREDIT_CARD,REF85527291,CLEARED
6695a8df-9109-48ae-88c5-018e805b9c9d,PAY-0418,575dacb3-8309-417b-a844-d600d9e23ada,3b06f677-2b64-4548-85d8-17ce13f3e030,2024-08-07,62360.63,USD,CHECK,REF51859550,CLEARED
2371c569-2bff-472d-beab-67955cb6b1a0,PAY-0419,08fdb1c7-8a67-41a6-a2fb-6c0102e90168,e09bfc4d-3954-4bdc-a105-924219deb967,2024-08-30,3382.43,USD,BANK_TRANSFER,REF55941494,CLEARED
57d569f1-5405-4042-824d-2d5fb46c8bca,PAY-0420,ad6b4a47-830c-44ba-8bbd-6cc4f5d24d80,e5461c8e-8b40-4930-97b6-80d51ddf608a,2025-06-27,11201.01,USD,BANK_TRANSFER,REF64496770,CLEARED
0f63d807-e3ac-4ba5-b5f7-b524364b4a26,PAY-0421,cc304cac-96b6-41a0-adff-eba69c88d4d9,c6e2c133-b425-4ab1-918b-65f29e2cd965,2025-08-08,87374.88,USD,CHECK,REF79734653,CLEARED
c02709d9-9440-4c5a-afe5-42e42019fedc,PAY-0422,c731384e-8cbd-4a6f-89fc-473df9274dd0,912fdc8a-b1b4-4642-96ce-14002d68546b,2025-03-01,56021.07,USD,BANK_TRANSFER,REF45767471,CLEARED
7e6a2937-d358-4658-9e87-ec71e8933ba9,PAY-0423,64977ac4-2b62-4647-b673-8b8b1bc5c488,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2025-07-11,47272.81,USD,BANK_TRANSFER,REF32620212,CLEARED
ba247e0a-fbe0-4d6d-a4ed-c6cfb3ddfd5a,PAY-0424,88c4fd3e-15d0-461f-b806-682fd5d06c6c,e5461c8e-8b40-4930-97b6-80d51ddf608a,2025-01-18,39879.32,USD,CREDIT_CARD,REF91711829,CLEARED
bb5c052e-c4b1-4efc-b563-b47b8ef27a87,PAY-0425,b3dad7a2-78ad-4d30-81c1-755683748e8f,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-12-06,40177.91,USD,CHECK,REF42263525,CLEARED
5f51972a-79bc-44fc-a33b-56cd523f7c0f,PAY-0426,e8a9c5f3-755c-47c0-88e8-ace771491339,05c0deef-1297-41f8-ac63-42ba27e45f34,2024-05-05,50141.9,USD,BANK_TRANSFER,REF77524874,REVERSED
34690c0a-8435-4b4a-b260-f8a9a9e91fc1,PAY-0427,ce770a52-5353-4757-8477-85d41e7ca904,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-04-03,56362.6,USD,CHECK,REF42661150,CLEARED
a939e1fc-816c-4b9c-ab18-e82831f3381f,PAY-0428,7f529d27-9b03-43c5-b989-37ad527fb382,1d8d86e6-c047-4a9f-a2ee-960ab148be19,2024-07-04,83560.83,USD,BANK_TRANSFER,REF85225441,CLEARED
1ec4ab41-c647-4fad-a37f-b49f3d0b7756,PAY-0429,07527174-099c-4675-b4e9-cddefc65a4e3,3b06f677-2b64-4548-85d8-17ce13f3e030,2025-01-11,89640.61,USD,BANK_TRANSFER,REF21428141,CLEARED
88473fe1-c192-4b9c-91cc-00769b2ec50d,PAY-0430,d9934b5d-9b95-49f2-a849-f4bcb819bba1,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,2024-11-01,558.69,USD,BANK_TRANSFER,REF79731455,PENDING
c940be33-a1fb-4747-a9a2-25e6d2da0f2f,PAY-0431,ca612db9-3bd8-49eb-9e55-b14c780ec5dc,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2025-05-31,2923.63,USD,CHECK,REF90363142,CLEARED
2c1eccf3-7991-41e3-a06e-bb4fa776a797,PAY-0432,63195838-3a57-4497-8209-69bf1a7d4d6a,3b06f677-2b64-4548-85d8-17ce13f3e030,2025-08-08,73726.73,USD,BANK_TRANSFER,REF57029373,CLEARED
36ab2b6b-b7c9-433a-b653-3bedadb07a38,PAY-0433,f5140a32-2140-4b96-9b1b-e8b66a914867,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2025-06-28,90390.84,USD,CHECK,REF68887954,CLEARED
db81d38f-ae4b-4d18-82e2-d3d51a8f8fd0,PAY-0434,69f76bf4-fc39-428a-81e1-eac140297975,912fdc8a-b1b4-4642-96ce-14002d68546b,2024-08-30,5133.86,USD,CREDIT_CARD,REF81120486,REVERSED
296d146f-c760-4ec2-8778-9cc2473b0060,PAY-0435,ac97463c-d6d2-4ee4-8ef4-8c95b7a8ab0e,fef071a5-d184-4992-95c6-15731a308120,2025-05-01,34630.14,USD,CREDIT_CARD,REF60513640,CLEARED
10bf4524-15d6-4b72-8ca9-6e628026c245,PAY-0436,25e3e0c4-6af4-4529-a5a1-5b49e9ca86c1,3c5ae9b9-1a54-4457-a999-b70388f62882,2025-01-13,51092.73,USD,BANK_TRANSFER,REF67563479,CLEARED
f140eeea-7fc6-40ce-b5bc-b78d79d9ea6b,PAY-0437,2e0c39bb-a1b0-4c83-a116-29765daa467b,3c5ae9b9-1a54-4457-a999-b70388f62882,2025-05-25,34799.46,USD,CHECK,REF80854589,CLEARED
f431b905-a56f-45a3-8214-5c3cb62ecc58,PAY-0438,718d5752-0ed4-46f1-8140-c4ef514d40c1,b6f61001-49ed-409a-9c79-e374b3679ec5,2024-02-24,21520.32,USD,BANK_TRANSFER,REF18641179,CLEARED
d0fcd442-66f5-4561-961a-7351b4652b3d,PAY-0439,40260f4d-91da-459a-96df-5f22adecf872,9d09cc50-8796-4946-9dc8-41b88058adf4,2025-03-01,59882.51,USD,CREDIT_CARD,REF58977228,CLEARED
e07ee568-417e-406f-b4d7-a62ab5fa9a09,PAY-0440,69c55791-62b0-47f3-9840-36c8087f3e1a,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2024-11-12,51320.64,USD,BANK_TRANSFER,REF15674115,CLEARED
a876e231-0271-41e9-9c1d-1909b8f60181,PAY-0441,e212c71d-9d79-4c56-8824-3a7c82456f70,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-03-21,81049.77,USD,CREDIT_CARD,REF41459055,CLEARED
d22ee11a-0754-4171-92cc-09dac5bb999d,PAY-0442,e404fc10-8813-4650-a64d-124e2b2da1db,e5461c8e-8b40-4930-97b6-80d51ddf608a,2025-02-12,42856.55,USD,CREDIT_CARD,REF50851819,PENDING
7aac95eb-fa02-429c-a96b-de6aea93a85b,PAY-0443,92f49670-5ba8-4884-8de6-9a65fe8a4350,659b31f4-9d77-4534-aa3b-0561706bbe9a,2024-07-23,72949.3,USD,BANK_TRANSFER,REF27459484,CLEARED
808b1379-28bf-415f-bd43-86d8afad0198,PAY-0444,39d5ac57-340b-4ff9-a701-0285618b956a,92108758-0155-4f43-8061-3c77e859bec3,2024-12-12,36543.54,USD,CREDIT_CARD,REF87256662,CLEARED
8cefc5c1-de5f-4cb5-affa-c931a89087f1,PAY-0445,f8df40bc-aeb6-4d37-9399-8607f7f7a2f4,3b06f677-2b64-4548-85d8-17ce13f3e030,2024-12-07,17745.58,USD,CHECK,REF58728312,CLEARED
e86546a4-0349-4a9f-8d02-2943656e5a2a,PAY-0446,802a3081-7739-49ba-b744-94e02e1b800c,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,2024-08-14,74192.09,USD,BANK_TRANSFER,REF89089057,CLEARED
a8e499c6-9e7a-420c-bf63-cc295a721879,PAY-0447,cb5dd9e3-4693-4854-8938-6562960d53dc,83c5b079-d633-414a-b375-2d508f3089ac,2024-10-09,3548.33,USD,BANK_TRANSFER,REF60935519,CLEARED
